Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
0.909183917,9.810981,32.14655,0,-0.02947,0.00191,-0.003517999,-0.02147,0.007047001,0.01908,0.07,0,1.467619996,-0.271203999,244.4600459,1.020460993,-5.20349363,244.5030919,0.465030024,0.272271998,10.66532001,1,1.6628766,0.3451,27.53877142,1
1.002230499,9.811031205,32.14655,0,-0.02947,0.00191,-0.003346819,-0.021472747,0.007123735,0.01908,0.07,0,1.466690716,-0.271059348,244.4518271,1.019100401,-5.166521541,244.494056,0.468126592,0.272060554,10.66665887,1,1.826371523,0.346176831,27.57710212,1
1.101164862,9.811184666,32.14655,0,-0.02947,0.00191,-0.003072801,-0.02148,0.007177867,0.01908,0.07,0,1.463056144,-0.270744067,244.4412894,1.014810678,-5.128970611,244.4779024,0.47281406,0.271697735,10.66813386,1,2.005687957,0.350770923,27.92696551,1
1.205575582,9.81132141,32.14655,0,-0.02947,0.00191,-0.002770918,-0.02148,0.007225049,0.01908,0.07,0,1.456238711,-0.270587377,244.4288206,1.006661594,-5.090489064,244.4529024,0.482877954,0.271040524,10.66977813,1,2.202235971,0.357849651,28.51298512,1
1.314752398,9.811560811,32.14655,0,-0.02947,0.00191,-0.00250039,-0.02148,0.007268268,0.01908,0.07,0,1.446630144,-0.270557067,244.4147793,0.996572687,-5.052061897,244.4291899,0.484840492,0.270247568,10.6715938,1,2.416894096,0.363557356,28.96270354,1
1.428886277,9.811844964,32.14655,0,-0.02947,0.00191,-0.002303869,-0.021472117,0.007295766,0.01908,0.07,0,1.435054818,-0.270812263,244.3995207,0.985285547,-5.012238467,244.3977906,0.480325766,0.269292628,10.67356839,1,2.650210073,0.373980657,29.8851662,1
1.547947223,9.812201627,32.14655,0,-0.02947,0.00191,-0.002181286,-0.021461129,0.007317743,0.01908,0.07,0,1.422127556,-0.271270341,244.3832728,0.972914354,-4.972525081,244.3722672,0.474616219,0.268425774,10.67569879,1,2.903709149,0.37647,30.01088908,1
1.670939595,9.812491657,32.14655,0,-0.02947,0.00191,-0.002166217,-0.021449741,0.007340259,0.01908,0.07,0,1.408888359,-0.272573261,244.3663712,0.959364992,-4.93092193,244.3368157,0.475990621,0.267042023,10.67793725,1,3.176649336,0.384411807,30.69700106,1
1.798668555,9.812978921,32.14655,0,-0.02947,0.00191,-0.002457074,-0.021442718,0.007351359,0.01908,0.07,0,1.398170789,-0.274297841,244.3488489,0.948981457,-4.889894288,244.310449,0.473446612,0.265964181,10.68039304,1,3.473028735,0.388772691,31.01989101,1
1.929918742,9.813387306,32.14655,0,-0.02947,0.00191,-0.002935231,-0.021470243,0.00736,0.01908,0.07,0,1.391834841,-0.274789405,244.3309013,0.946345607,-4.851645637,244.3034848,0.450138692,0.265846092,10.68292944,1,3.791347662,0.39216,31.25068645,1
2.064070147,9.813793467,32.14655,0,-0.02947,0.00191,-0.003407577,-0.02151411,0.00736,0.01908,0.07,0,1.389828743,-0.27383147,244.3128205,0.946804511,-4.814042518,244.3000498,0.435523,0.265958834,10.68553957,1,4.130700819,0.39216,31.13043553,1
2.200223998,9.814452786,32.14655,0,-0.02947,0.00191,-0.003784928,-0.021548923,0.00736,0.01908,0.07,0,1.391404974,-0.27157426,244.2948419,0.948799436,-4.775854736,244.291643,0.433099689,0.265786149,10.68827128,1,4.492422912,0.39216,31.02079784,1
2.3378195,9.815692109,32.14655,0,-0.02947,0.00191,-0.004014466,-0.021565319,0.007354681,0.01908,0.07,0,1.39492548,-0.268435789,244.2770347,0.953102055,-4.736970291,244.2774902,0.428915004,0.265348731,10.6911489,1,4.87613217,0.39424505,31.215218,1
2.477508376,9.817183447,32.14655,0,-0.02947,0.00191,-0.004120313,-0.021576719,0.00735,0.01908,0.07,0,1.399065651,-0.264628412,244.2593066,0.95736127,-4.697581786,244.260318,0.427973935,0.264471712,10.69418736,1,5.283874004,0.401347556,32.09704117,1
