Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
0.005647435,1.86831,32.14657,0,0,0,0.011758478,0.008174702,0.00501,0,0.07,0,1.35327178,-0.0392542,84.64207463,-171.6228816,53.4801563,50.61303013,0.22790182,0.025713302,4.321177815,1,0.48167954,0.266559981,16.1806192,2
0.011791281,1.868318202,32.14657,0,0,0,0.01222652,0.008222809,0.005001798,0,0.07,0,1.347518494,-0.047653767,84.64189697,-171.3543518,53.57764469,63.11758466,1.699560133,0.024437971,4.321237416,1,0.483219787,0.369909026,22.70919913,2
0.021183662,1.868345006,32.14657,0,0,0,0.013178541,0.008213329,0.005016671,0,0.07,0,1.33281339,-0.056073335,84.64121151,-170.8019278,53.65360935,73.143278,3.612595836,0.025310254,4.321425042,1,0.4861373,0.44380345,28.77705478,2
0.032694979,1.868410152,32.14657,0,0,0,0.014424148,0.008141255,0.005054373,0,0.07,0,1.305653789,-0.062133287,84.63925824,-170.059731,53.6966003,79.96020876,4.134860705,0.028561988,4.321760762,1,0.490862069,0.481856828,33.37849097,2
0.044667875,1.868506244,32.14657,0,0,0,0.015919529,0.008086878,0.005085873,0,0.07,0,1.263409518,-0.065539059,84.63612258,-169.3118978,53.74958253,83.06386108,4.889523782,0.032475253,4.322292965,1,0.497535317,0.523475556,38.44137859,2
0.058246253,1.868652255,32.14657,0,0,0,0.017250274,0.008064441,0.005121119,0,0.07,0,1.21051521,-0.067337004,84.63190463,-168.5609012,53.8473554,84.12635231,5.147296054,0.03521387,4.323046832,1,0.505919597,0.584326778,45.25794212,2
0.076546433,1.868829157,32.14657,0,0,0,0.018338677,0.008053373,0.005163133,0,0.07,0,1.148170084,-0.068902895,84.62630408,-167.6996425,54.0319775,84.08286681,4.55733702,0.036502653,4.323942412,1,0.516462316,0.662368874,54.15065539,2
0.094610323,1.869030155,32.14657,0,0,0,0.019448683,0.00805,0.00523093,0,0.07,0,1.074568931,-0.070767598,84.61819395,-166.8571023,54.2150192,84.06384478,4.141026004,0.037598296,4.324950776,1,0.529928771,0.729624076,62.75852873,2
0.11122097,1.86925813,32.14657,0,0,0,0.020823692,0.00802712,0.005315761,0,0.07,0,0.989749595,-0.071881858,84.60717792,-166.0115363,54.35632378,84.48445285,4.234520471,0.039712982,4.326118106,1,0.545810958,0.774807328,70.50207522,2
0.128337187,1.869531629,32.14657,0,0,0,0.022369919,0.0079861,0.005408226,0,0.07,0,0.891160862,-0.071546108,84.59297451,-165.11239,54.48359542,85.10317944,4.376286408,0.042913097,4.327504245,1,0.564157668,0.809705938,78.79429919,2
