Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
0.979849587,8.879632729,32.14647,0,-0.02947,0.00191,-0.003224415,-0.029154932,0.007055195,0.01908,0.07,0,1.028543626,-0.062190867,266.3309616,1.033962329,-3.693909112,272.2891683,-0.018066297,-0.050134415,37.07670273,1,2.723565531,0.15294,12.05546654,2
1.017258755,8.879574243,32.14647,0,-0.02947,0.00191,-0.003264925,-0.029382577,0.007046439,0.01908,0.07,0,1.029446445,-0.065089258,266.3269889,1.035165238,-3.700445027,272.231385,-0.018320036,-0.050157121,37.07658371,1,2.872552683,0.15294,12.04353706,2
1.054248684,8.879595651,32.14647,0,-0.02947,0.00191,-0.003320872,-0.029606535,0.00704,0.01908,0.07,0,1.030653127,-0.067920592,266.3233307,1.037108348,-3.705709463,272.1694374,-0.022976419,-0.050174349,37.07646956,1,3.024424351,0.150382887,11.84880696,2
1.092524306,8.879577843,32.14647,0,-0.02947,0.00191,-0.003358922,-0.02983804,0.007038922,0.01908,0.07,0,1.032137948,-0.070629913,266.3197223,1.038471078,-3.711646011,272.116283,-0.019572475,-0.050191078,37.07634922,1,3.187055345,0.14118,11.17857206,2
1.130898394,8.879560087,32.14647,0,-0.02947,0.00191,-0.00335,-0.030072094,0.00703,0.01908,0.07,0,1.0336223,-0.072800936,266.3163194,1.038485234,-3.717952516,272.071272,-0.004546199,-0.050200174,37.07625939,1,3.357401641,0.14118,11.17892262,2
1.168489635,8.879568989,32.14647,0,-0.02947,0.00191,-0.00335,-0.030285731,0.00703,0.01908,0.07,0,1.034877419,-0.074937308,266.3131949,1.039019327,-3.723311248,272.0255536,0.002984511,-0.050217978,37.07619708,1,3.532058932,0.14118,11.17918966,2
1.205840131,8.879640617,32.14647,0,-0.02947,0.00191,-0.00335,-0.030490466,0.007022154,0.01908,0.07,0,1.035977252,-0.076835576,266.3102978,1.041700675,-3.72836887,271.9823995,-0.009106446,-0.050235693,37.07611154,1,3.711455139,0.14118,11.17946324,2
1.241971639,8.87967286,32.14647,0,-0.02947,0.00191,-0.00335,-0.030687893,0.00701357,0.01908,0.07,0,1.036934456,-0.078646762,266.3076774,1.042259246,-3.732309953,271.93709,-0.004763776,-0.05025286,37.07603213,1,3.890604648,0.14118,11.17981936,2
1.278820432,8.879726624,32.14647,0,-0.02947,0.00191,-0.003339639,-0.03088397,0.00700482,0.01908,0.07,0,1.03778106,-0.080472354,266.3052527,1.043304519,-3.734483098,271.8810424,-0.005094213,-0.05026518,37.0759741,1,4.078497397,0.14118,11.18032709,2
1.315787735,8.879801767,32.14647,0,-0.02947,0.00191,-0.003337942,-0.031069417,0.007,0.01908,0.07,0,1.038499872,-0.082478597,266.3030807,1.044479126,-3.736708196,271.8298612,-0.007534281,-0.050277942,37.07591823,1,4.272638926,0.14118,11.18089222,2
1.352620819,8.879869294,32.14647,0,-0.02947,0.00191,-0.003352756,-0.031253396,0.006997244,0.01908,0.07,0,1.039130188,-0.084569538,266.3011267,1.044965954,-3.738962568,271.7837036,-0.005142295,-0.050292756,37.07585071,1,4.472064143,0.14118,11.18144743,2
1.390708848,8.879929254,32.14647,0,-0.02947,0.00191,-0.003363702,-0.031455167,0.00699,0.01908,0.07,0,1.039766964,-0.086563796,266.2992813,1.04570707,-3.739140015,271.7237254,-0.004893138,-0.050301851,37.07578519,1,4.684262097,0.14118,11.18207882,2
1.42773425,8.879977539,32.14647,0,-0.02947,0.00191,-0.003380685,-0.031626449,0.006989315,0.01908,0.07,0,1.040423461,-0.089021471,266.2976769,1.045460157,-3.742082461,271.6899787,0.002941662,-0.050311371,37.0757152,1,4.895876109,0.14118,11.18274346,2
1.46464469,8.880074695,32.14647,0,-0.02947,0.00191,-0.003389518,-0.031838426,0.006980482,0.01908,0.07,0,1.041112385,-0.090973423,266.2962196,1.045848781,-3.741985305,271.6377706,0.005927001,-0.050329036,37.07565338,1,5.113222867,0.14118,11.18343238,2
1.501664875,8.880180637,32.14647,0,-0.02947,0.00191,-0.003423546,-0.032000955,0.00698,0.01908,0.07,0,1.041846072,-0.093243694,266.2948904,1.048855562,-3.742625754,271.593944,-0.008770719,-0.050338386,37.07555775,1,5.337391969,0.14118,11.18409059,2
1.538118618,8.880257055,32.14647,0,-0.02947,0.00191,-0.003437132,-0.032172638,0.00698,0.01908,0.07,0,1.042579079,-0.095457238,266.2936872,1.049301626,-3.74361296,271.5559991,-0.005760448,-0.050347132,37.07546155,1,5.563840509,0.14118,11.18476629,2
