Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
2.976766437,3.737310306,32.14657,0,-0.02947,0.00992,-0.002956755,-0.019839514,0.01596114,0.09916,0.07,0,1.116343577,0.115915563,348.6512324,1.068046523,-10.77330281,348.288907,0.058112156,-0.112993693,4.283344955,1,3.18411779,0.907156837,117.8468411,3
3.427919111,3.737850613,32.14657,0,-0.02947,0.00992,-0.003449269,-0.020753597,0.016216309,0.09916,0.07,0,1.126776645,0.104273261,348.600931,1.074692401,-10.25393464,348.5209528,0.068948076,-0.12892752,4.283960272,1,3.732781957,0.942479934,127.080113,3
3.913484004,3.738481342,32.14657,0,-0.02947,0.00992,-0.004351347,-0.021219336,0.016550005,0.09916,0.07,0,1.14282692,0.096077247,348.5388891,1.093632292,-9.699439826,348.5770173,0.063583256,-0.138290054,4.284660676,1,4.353405371,0.976990452,136.2053683,3
4.436828136,3.739165302,32.14657,0,-0.02947,0.00992,-0.005218721,-0.021373419,0.016987267,0.09916,0.07,0,1.166014955,0.091549217,348.459653,1.121601127,-9.160294846,348.5518112,0.054282102,-0.141022145,4.285374105,1,5.062964274,0.999061346,143.1319458,3
4.995120454,3.740024695,32.14657,0,-0.02947,0.00992,-0.006339756,-0.02163506,0.017545627,0.09916,0.07,0,1.198168827,0.094793315,348.3571207,1.14077269,-8.683495879,348.5149977,0.073970784,-0.14257684,4.286328217,1,5.872841724,1,145.6669893,3
5.579512089,3.741070768,32.14657,0,-0.02947,0.00992,-0.007499471,-0.021886108,0.018159087,0.09916,0.07,0,1.238864469,0.107277928,348.2309397,1.172187866,-8.252145163,348.4480568,0.084148357,-0.146288034,4.287612144,1,6.776614604,1,147.3699265,3
6.18414408,3.741070637,32.14657,0,-0.02947,0.00992,-0.008339679,-0.022038888,0.018808886,0.09916,0.07,0,1.285999291,0.126591646,348.0781341,1.223816868,-7.858615476,348.3324624,0.071215969,-0.157245651,4.288893327,1,7.784292837,1,148.5567158,3
6.797870003,3.740076277,32.14657,0,-0.02947,0.00992,-0.00820439,-0.022075625,0.019463738,0.09916,0.07,0,1.330200173,0.147244931,347.9022851,1.267161263,-7.493685648,348.1722669,0.06696267,-0.177189534,4.290177476,1,8.880343008,1,149.4157722,3
7.414368221,3.738486535,32.14657,0,-0.02947,0.010799539,-0.00684332,-0.022042078,0.021034016,0.107990294,0.07,0,1.35851139,0.165840744,347.6943971,1.279219739,-7.179677031,347.9702128,0.086630749,-0.207871769,4.291880055,1,10.09618872,1,150.0245971,3
8.029787742,3.737128019,32.14657,0,-0.02947,0.0104544,-0.005633194,-0.021978171,0.02137934,0.104525205,0.07,0,1.372437798,0.181768948,347.4597182,1.281287276,-6.90664078,347.7412177,0.099962934,-0.246181872,4.294096686,1,11.41265354,1,150.4904506,3
8.64409142,3.736839418,32.14657,0,-0.02947,0.00992,-0.004691574,-0.021892397,0.021489418,0.09916,0.07,0,1.375179766,0.194260362,347.2008923,1.279080517,-6.666506892,347.4878332,0.10372678,-0.29183777,4.296630731,1,12.82284184,1,150.8388386,3
9.254273901,3.737408393,32.14657,0,-0.02947,0.010625587,-0.00385121,-0.021887999,0.02280318,0.10624387,0.07,0,1.366273746,0.204226282,346.9132864,1.255853599,-6.469365399,347.2122198,0.120579686,-0.345683728,4.299672361,1,14.35184082,1,151.1061173,3
9.863140794,3.738149098,32.14657,0,-0.02947,0.011967026,-0.003169583,-0.02198751,0.024677631,0.119644482,0.07,0,1.350746676,0.216999085,346.6071459,1.219299192,-6.301864845,346.9293132,0.145829233,-0.403146245,4.303432773,1,15.96636771,1,151.3162786,3
10.47460752,3.739401198,32.14657,0,-0.02947,0.02842541,-0.003399801,-0.022214913,0.041360373,0.284270736,0.07,0,1.333632054,0.238840075,346.2829992,1.191523918,-6.173265868,346.652101,0.155239304,-0.461850482,4.308015092,1,17.68941145,1,151.4347844,3
11.08862524,3.740381845,32.14657,0,-0.02947,0.081144266,-0.004618749,-0.022257541,0.093340127,0.811480197,0.07,0,1.325728549,0.264545285,345.9651224,1.199964865,-6.07231778,346.3989372,0.128687757,-0.51615984,4.31246594,1,19.52742499,1,151.4713242,3
11.70323439,3.739869754,32.14657,0,-0.02947,0.09729,-0.004998654,-0.022355199,0.10877266,0.97294,0.07,0,1.319896262,0.293372269,345.6700559,1.224977253,-5.942463465,346.1271194,0.083963456,-0.5761387,4.315934193,1,21.45272233,1,151.4636297,3
12.31456755,3.738687395,32.14657,0,-0.02947,0.09729,-0.003107477,-0.021958919,0.108157063,0.97294,0.07,0,1.295941467,0.31176711,345.4067766,1.221542069,-5.779485107,345.8352668,0.055504598,-0.645726145,4.318226817,1,23.49718239,1,151.4238084,3
12.91834082,3.7396574,32.14657,0,-0.02947,0.075146262,-0.001365631,-0.021769743,0.0856902,0.751483463,0.07,0,1.251366171,0.316790635,345.1642338,1.246070512,-5.609841424,345.5438816,-0.031675649,-0.718295583,4.318323749,1,25.64110589,1,151.4234675,3
13.51432734,3.740339712,32.14657,0,-0.02947,0.06147178,-0.000387837,-0.021956622,0.071846239,0.614742909,0.07,0,1.193161492,0.328284568,344.9328599,1.245533922,-5.462031509,345.2811287,-0.104137484,-0.786009229,4.315169306,1,27.88251847,1,151.4399707,3
14.10459714,3.741725466,32.14657,0,-0.02947,0.06034,-0.002250357,-0.02220585,0.070543984,0.60344,0.07,0,1.147034682,0.351629738,344.7094395,1.200833298,-5.348165862,345.0584147,-0.107193667,-0.840983839,4.310776361,1,30.22179451,1,151.4569338,3
14.69145151,3.743689055,32.14657,0,-0.02947,0.067057891,-0.007976144,-0.021903717,0.076950144,0.670616604,0.07,0,1.146693839,0.369966639,344.4965677,1.156658411,-5.247603506,344.8550401,-0.053665738,-0.886591322,4.307639044,1,32.65772512,1,151.4708364,3
15.27529162,3.741786076,32.14657,0,-0.02947,0.091128624,-0.014864973,-0.020687559,0.100433605,0.911311711,0.07,0,1.211465597,0.354016357,344.3009245,1.179666905,-5.116185635,344.630866,0.00062254,-0.939440198,4.306249627,1,35.19047004,1,151.481081,3
15.85532542,3.738668205,32.14657,0,-0.02947,0.106895417,-0.015845117,-0.020104542,0.115313199,1.068937398,0.07,0,1.30376809,0.292917921,344.1398092,1.206342021,-4.943595859,344.3927333,0.088041213,-1.002000401,4.308860527,1,37.82557777,1,151.4919218,3
16.43298161,3.738824014,32.14657,0,-0.02947,0.1081,-0.011400905,-0.020220822,0.115838877,1.08098,0.07,0,1.351395358,0.238523878,344.0130994,1.234425102,-4.794113465,344.2126808,0.117452171,-1.041453195,4.314053519,1,40.56609238,1,151.5018043,3
