Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
1.957109847,3.26586941,32.14639,0,-0.02947,-0.12277,0.011808777,-0.021785274,-0.116183545,-1.22765,0.07,0,1.361674254,1.002931002,353.2832185,-177.2656842,-66.63964791,353.3531629,0.129952748,-1.001002951,65.13572599,1,2.324097867,0.79216,96.07482722,2
2.339527014,3.265603181,32.14639,0,-0.02947,-0.12277,0.011106173,-0.021829242,-0.11560712,-1.22765,0.07,0,1.370596199,1.015725442,353.189372,-165.4991439,-73.76415133,353.2706004,0.12356495,-1.004593124,65.1365578,1,2.703518609,0.79208575,99.48535117,2
2.742191202,3.265284541,32.14639,0,-0.02947,-0.12277,0.010460041,-0.021793838,-0.115005243,-1.22765,0.07,0,1.381633551,1.026727389,353.0684391,-20.26942182,-80.71421329,353.1323016,0.10136633,-1.012683052,65.13738981,1,3.141304058,0.788616109,101.3176489,2
3.169600113,3.265336955,32.14639,0,-0.02947,-0.036142786,-0.001017594,-0.021702782,-0.027660507,-0.361447857,0.07,0,1.396786455,1.035158335,352.9275893,-0.211892369,-72.53694967,353.0932408,0.188167309,-1.017520277,65.13874314,1,3.646618459,0.78431,102.4790782,2
3.620923589,3.266021512,32.14639,0,-0.02947,0.001443925,-0.001108868,-0.021976605,0.009953585,0.014419248,0.07,0,1.409364038,1.049561402,352.7853932,0.384593575,-63.86939764,353.1003419,0.216380161,-1.015119766,65.14082419,1,4.223763403,0.78431,104.0557394,2
4.093227211,3.266834829,32.14639,0,-0.02947,0.002621244,-0.001063208,-0.02216717,0.011187395,0.026183083,0.07,0,1.418756816,1.07332336,352.6434868,0.622601572,-53.23939902,353.0171489,0.221708709,-1.020396256,65.14339551,1,4.883748587,0.78431,105.1204446,2
4.609722423,3.267819918,32.14639,0,-0.02947,0.018255726,-0.00135204,-0.022118518,0.026910264,0.18258874,0.07,0,1.429426962,1.098672111,352.4875986,0.768636886,-44.34432746,352.8747575,0.219175709,-1.033448379,65.14642892,1,5.675777146,0.78431,105.8955227,2
5.131603494,3.268839034,32.14639,0,-0.02947,0.05093854,-0.001572647,-0.021961036,0.059498526,0.509391188,0.07,0,1.440718337,1.11854149,352.3306194,0.870791579,-37.34231313,352.7321529,0.215966568,-1.048942946,65.1497345,1,6.547751009,0.78431,106.4852764,2
5.64736144,3.269605196,32.14639,0,-0.02947,0.101028452,-0.001629685,-0.021763189,0.109162941,1.010289911,0.07,0,1.45088282,1.130114398,352.1848715,0.930359505,-32.06984613,352.6131624,0.219815852,-1.064008009,65.15335909,1,7.490770277,0.78431,106.9399674,2
6.156010443,3.269804832,32.14639,0,-0.02947,0.137363708,-0.001747281,-0.021714603,0.144907411,1.373659006,0.07,0,1.459455674,1.138020194,352.0601609,0.992537275,-28.02997009,352.5191842,0.212094835,-1.076960174,65.15715352,1,8.5009065,0.78431,107.2795758,2
6.662061016,3.26944875,32.14639,0,-0.02947,0.1427,-0.00220526,-0.021845542,0.149724906,1.42701,0.07,0,1.468580003,1.149223541,351.9604905,1.072551594,-24.8657134,352.4410921,0.187084383,-1.087504365,65.16089599,1,9.589786262,0.78431,107.5117853,2
7.168555835,3.268934651,32.14639,0,-0.02947,0.1427,-0.003050698,-0.021922466,0.149301366,1.42701,0.07,0,1.482365836,1.165170464,351.8812072,1.132124504,-22.29884689,352.3702106,0.169650628,-1.096957922,65.16451716,1,10.76213249,0.78431,107.6845576,2
7.676597666,3.268263692,32.14639,0,-0.02947,0.1427,-0.003932842,-0.021900726,0.148934564,1.42701,0.07,0,1.501997674,1.181613478,351.8200843,1.191311071,-20.18077981,352.2959866,0.152532578,-1.108096674,65.16804052,1,12.02298832,0.78431,107.8047764,2
