Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
9.721224225,9.60670653,32.14568,0,-0.02947,-0.052022825,-0.000704783,-0.020937738,-0.069528089,1.457928495,0.07,0,1.129063724,0.336160494,322.5630079,0.97815566,-10.99284491,319.2888024,0.072382682,0.920758283,297.2495735,1,54.56585729,0.349555011,26.65032577,3
9.840186241,9.608078574,32.14568,0,-0.02947,-0.140882657,0.001430423,-0.02128163,-0.156339015,0.103820844,0.07,0,1.059915806,0.343421492,323.465413,0.920541167,-10.39556209,320.0661189,0.055669824,1.045815399,297.2513113,1,56.13285419,0.306433702,21.88952224,3
9.947462773,9.613174573,32.14568,0,-0.02947,-0.225894495,0.001736169,-0.021236615,-0.239026208,-1.191640447,0.07,0,0.99145078,0.34984947,324.3148472,0.872535252,-9.842068336,320.7926283,0.022167798,1.161549581,297.2521747,1,57.64887472,0.213923446,12.07464695,3
10.03745323,9.617875761,32.14568,0,-0.02947,-0.530439555,-0.001481803,-0.021132529,-0.5358863,-2.43697829,0.07,0,0.950788103,0.351011756,325.0960078,0.838594754,-9.356518852,321.4869383,0.01554103,1.267378361,297.2526778,1,59.12052881,0.16970452,8.461870468,3
10.1207067,9.622753645,32.14568,0,-0.02947,-0.686106107,-0.007481607,-0.020753427,-0.68738385,-3.818900821,0.07,0,0.963864992,0.338763728,325.8771732,0.838636117,-8.903866279,322.2290797,0.049572806,1.377169677,297.2536032,1,60.76833205,0.16123976,8.662986615,3
10.18984579,9.622057976,32.14568,0,-0.02947,-0.69533,-0.012010991,-0.020555477,-0.695606796,-5.221785203,0.07,0,1.021891619,0.313851558,326.5690935,0.884543565,-8.517033288,322.909169,0.084115311,1.469273496,297.255791,1,62.45336956,0.013096982,-4.089487605,3
10.23857891,9.617721986,32.14568,0,-0.02947,-0.69533,-0.01443291,-0.020593322,-0.694775713,-6.614699307,0.07,0,1.10195788,0.288985794,327.1495288,0.961350567,-8.21416695,323.5110831,0.100418344,1.541609989,297.2585839,1,64.13569009,0,-3.316011626,3
10.2719,9.613360105,32.14568,0,-0.02947,-0.69533,-0.015281251,-0.020741194,-0.693921081,-6.932248154,0.07,0,1.189033338,0.268225973,327.635016,1.042045509,-7.999510124,324.0791319,0.12017287,1.599958696,297.2619016,1,65.86532577,0,-1.693995342,3
10.29028046,9.609834955,32.14568,0,-0.02947,-0.738090992,-0.014331056,-0.021230602,-0.735552048,-7.38086992,0.07,0,1.259401724,0.265361421,327.984191,1.082823202,-7.895533338,324.577639,0.177528792,1.646762857,297.2662642,1,67.46194959,0,-0.579425236,3
10.30102766,9.607264507,32.14568,0,-0.02947,-0.753336335,-0.011786821,-0.021625277,-0.749993877,-7.533355732,0.07,0,1.313492626,0.276364427,328.2716058,1.094166673,-7.864346079,325.0866811,0.25533425,1.687390487,297.2732532,1,69.22969341,0,0.370395003,3
10.30436159,9.607340376,32.14568,0,-0.02947,-0.75437,-0.009428958,-0.02211655,-0.750424232,-7.5437,0.07,0,1.342480993,0.304433567,328.4582435,1.109751607,-7.902449928,325.5227835,0.273032345,1.7095941,297.2816899,1,70.99050335,0,1.091283441,3
10.30223053,9.60673701,32.14568,0,-0.02947,-0.75437,-0.008709555,-0.0223542,-0.74989541,-7.5437,0.07,0,1.359695867,0.340716643,328.5508951,1.138152944,-7.987906301,325.8632787,0.241719699,1.709068693,297.2891743,1,72.66592416,0,1.626304728,3
10.29560798,9.603357947,32.14568,0,-0.02947,-0.75437,-0.007211739,-0.022485038,-0.74943909,-7.5437,0.07,0,1.362451363,0.379717196,328.5670037,1.135714979,-8.113001768,326.1312437,0.239633878,1.691393294,297.2958479,1,74.28108542,0,2.026409609,3
10.28477718,9.599079255,32.14568,0,-0.067582423,-0.75437,-0.004709571,-0.060509549,-0.749006431,-7.5437,0.07,0,1.344907035,0.419716023,328.5181229,1.105054192,-8.274390175,326.340868,0.251277387,1.653198967,297.3032315,1,75.97838983,0,2.368124597,3
10.27067904,9.600927289,32.14568,0,-0.228198804,-0.75437,-0.003061948,-0.220340004,-0.748613883,-7.5437,0.07,0,1.312165587,0.429346428,328.4060843,1.076050002,-8.451430874,326.4500357,0.239166398,1.589999969,297.3105912,1,77.68203572,0,2.645750844,3
10.25328096,9.603968751,32.14568,0,-0.377860349,-0.75437,-0.004359275,-0.369418133,-0.748241865,-7.5437,0.07,0,1.288798363,0.401289673,328.2320236,1.067197253,-8.635015514,326.4484799,0.217315064,1.498567087,297.3173323,1,79.4033365,0,2.866463046,3
10.23359001,9.605354872,32.14568,0,-0.425147135,-0.75437,-0.007304603,-0.416727115,-0.747905041,-7.5437,0.07,0,1.294045972,0.367259158,328.0076893,1.07248403,-8.833984641,326.3788352,0.224450575,1.394225749,297.3237092,1,81.07392583,0,3.039522117,3
10.21270682,9.603659567,32.14568,0,-0.429747977,-0.75437,-0.0092995,-0.421611341,-0.747610436,-7.5437,0.07,0,1.319034885,0.351021633,327.7471598,1.078015259,-9.054259967,326.2816863,0.263034739,1.291669503,297.3305688,1,82.66581287,0,3.175713892,3
10.18787249,9.601949425,32.14568,0,-0.4291,-0.75437,-0.01048479,-0.42130909,-0.747315621,-7.5437,0.07,0,1.358667702,0.354766408,327.4147062,1.083004446,-9.328112232,326.1438318,0.32362994,1.177048915,297.3396581,1,84.4102002,0,3.300204964,3
10.16159961,9.603516739,32.14568,0,-0.4291,-0.75437,-0.011032391,-0.4212554,-0.747045952,-7.5437,0.07,0,1.403478118,0.359367232,327.0374987,1.119083135,-9.623903703,325.9555851,0.334921882,1.056184492,297.349863,1,86.15104331,0,3.403173209,3
10.13588342,9.601938512,32.14568,0,-0.4291,-0.75437,-0.010922458,-0.420928049,-0.746829711,-7.5437,0.07,0,1.443191445,0.340892146,326.6459928,1.173885745,-9.905653537,325.7166011,0.308954253,0.931760291,297.3589424,1,87.78622046,0,3.481781401,3
10.10926517,9.597636135,32.14568,0,-0.4291,-0.75437,-0.009675878,-0.420704269,-0.746647461,-7.5437,0.07,0,1.469574006,0.305638926,326.2303386,1.206905165,-10.18588151,325.4300769,0.304800489,0.801708531,297.3675144,1,89.40037794,0,3.546569082,3
10.08169614,9.594684132,32.14568,0,-0.4291,-0.75437,-0.007836327,-0.420737074,-0.746496706,-7.5437,0.07,0,1.477774646,0.269639993,325.7934076,1.211915094,-10.47036953,325.1074082,0.320012092,0.669881718,297.3762697,1,90.99758528,0,3.600127193,3
10.05266799,9.595015979,32.14568,0,-0.430250228,-0.75437,-0.005922777,-0.422026495,-0.746353733,-7.5437,0.07,0,1.468387008,0.241144124,325.3246376,1.204414824,-10.77185167,324.7490719,0.323545401,0.535265457,297.3854126,1,92.62463629,0,3.646297639,3
10.022733,9.596536928,32.14568,0,-0.43004972,-0.75437,-0.004260279,-0.421952736,-0.74621648,-7.5437,0.07,0,1.444039983,0.221786695,324.8362443,1.179686069,-11.07967592,324.3608225,0.328498667,0.401142664,297.3946569,1,94.24157826,0,3.685179014,3
9.991302408,9.597767223,32.14568,0,-0.4291,-0.75437,-0.003844519,-0.421211579,-0.746082051,-7.5437,0.07,0,1.415636257,0.214601997,324.3201926,1.146074604,-11.39625024,323.9323868,0.338192088,0.263648704,297.4042176,1,95.877876,0,3.718669679,3
9.958004002,9.6002395,32.14568,0,-0.4291,-0.75437,-0.005856797,-0.421537197,-0.745948425,-7.5437,0.07,0,1.404870264,0.228516054,323.7665063,1.130963219,-11.73100385,323.4593017,0.338000036,0.120788669,297.4141352,1,97.55738516,0,3.747191475,3
9.924003384,9.601174574,32.14568,0,-0.427938819,-0.75437,-0.009578169,-0.420586878,-0.745820329,-7.5437,0.07,0,1.42812146,0.257646354,323.1920218,1.149878456,-12.07558393,322.9629981,0.331218844,-0.022136489,297.423875,1,99.23198646,0,3.771230447,3
9.891274224,9.59825643,32.14568,0,-0.435992677,-0.727570228,-0.012383344,-0.428566469,-0.718516463,-7.275713346,0.07,0,1.478856577,0.283038438,322.6259573,1.186926089,-12.41387656,322.4756136,0.342823638,-0.157108359,297.433206,1,100.8260895,0,3.790231554,3
9.858937552,9.59382805,32.14568,0,-0.413170889,-0.68458951,-0.012448951,-0.405645823,-0.674840183,-6.845920166,0.07,0,1.532021077,0.300256647,322.0490749,1.212860375,-12.76193105,321.9876021,0.382500896,-0.286922214,297.4433853,1,102.4222219,0,3.806218769,3
9.826080851,9.591387313,32.14568,0,-0.38396,-0.6638,-0.009604451,-0.376367004,-0.653739692,-6.63803,0.07,0,1.562200524,0.310908984,321.4566329,1.211664765,-13.11714958,321.4785512,0.432248218,-0.415076068,297.4552405,1,104.0542275,0,3.820219246,3
9.793510414,9.592882238,32.14568,0,-0.384817584,-0.6638,-0.006074292,-0.377269249,-0.6537634,-6.63803,0.07,0,1.5591909,0.323097577,320.8764188,1.195239667,-13.4561886,320.9547587,0.447562436,-0.540831583,297.4677746,1,105.6544423,0,3.831776244,3
9.760990742,9.595608531,32.14568,0,-0.386662565,-0.6638,-0.00416024,-0.379123482,-0.653792102,-6.63803,0.07,0,1.536343967,0.335786341,320.3023836,1.192800786,-13.78044902,320.4099033,0.399328435,-0.666942917,297.4794086,1,107.2404867,0.001581265,3.919908975,3
9.727184273,9.595538256,32.14568,0,-0.387067561,-0.6638,-0.004206827,-0.379275504,-0.653817757,-6.63803,0.07,0,1.510767655,0.335692202,319.7144944,1.200299646,-14.0964255,319.8215994,0.333153128,-0.79777559,297.4894344,1,108.8669882,0.005440393,4.118295573,3
9.692940352,9.592617154,32.14568,0,-0.38588,-0.6638,-0.004939235,-0.377850851,-0.653841282,-6.63803,0.07,0,1.49247132,0.319744342,319.1306476,1.184103348,-14.39756738,319.2142108,0.332604642,-0.926645568,297.498708,1,110.4844197,0.028490442,5.262640937,3
9.660735689,9.591507146,32.14568,0,-0.385205934,-0.6638,-0.005012865,-0.37688274,-0.653874043,-6.63803,0.07,0,1.478061819,0.287777907,318.5712671,1.155159304,-14.68154144,318.6202988,0.371454797,-1.045494286,297.5083936,1,112.0383269,0.095789773,8.663070032,3
9.631609876,9.593541446,32.14568,0,-0.386075779,-0.6638,-0.004301122,-0.377621163,-0.653918271,-6.63803,0.07,0,1.458070838,0.244859755,317.9971797,1.137562953,-14.97054613,318.0050528,0.38470903,-1.161224123,297.5191113,1,113.6418984,0.189820846,13.71273979,3
9.610795468,9.596015963,32.14568,0,-0.372456351,-0.6638,-0.003525323,-0.363991625,-0.653965274,-6.63803,0.07,0,1.431932491,0.203345036,317.4520944,1.129452472,-15.24090675,317.4209288,0.369022459,-1.264004667,297.5291943,1,115.1755917,0.275812486,18.93332242,3
9.600156552,9.597732552,32.14568,0,-0.31976931,-0.6638,-0.002982621,-0.311378,-0.654013655,-6.63803,0.07,0,1.401055862,0.16786069,316.9228708,1.122130966,-15.49662972,316.8555428,0.340711862,-1.356692414,297.5384024,1,116.6776981,0.347427241,23.97879434,3
9.602199014,9.598621036,32.14568,0,-0.27439,-0.6638,-0.002722139,-0.266174912,-0.654070693,-6.63803,0.07,0,1.365798947,0.141457477,316.3705206,1.108220744,-15.75406769,316.2690171,0.31224817,-1.445675455,297.5472579,1,118.2626643,0.36863,26.529367,3
9.618769533,9.60001348,32.14568,0,-0.273960998,-0.6638,-0.002769907,-0.265993306,-0.654124965,-6.63803,0.07,0,1.331837939,0.128782378,315.8205935,1.073742533,-16.00022777,315.6885754,0.317442181,-1.526666581,297.5560523,1,119.8622054,0.36863,27.60319404,3
9.649214294,9.602811873,32.14568,0,-0.273127132,-0.6638,-0.00303086,-0.265478891,-0.654185946,-6.63803,0.07,0,1.301977672,0.133123286,315.2754246,1.047998281,-16.23631208,315.1195424,0.305153124,-1.600899356,297.5648821,1,121.4727343,0.371755504,28.67038729,3
9.693375503,9.605050318,32.14568,0,-0.273901174,-0.6638,-0.003746832,-0.266482436,-0.654249894,-6.63803,0.07,0,1.279231826,0.151338837,314.737487,1.040210715,-16.45675031,314.5600168,0.265494753,-1.669973589,297.5728292,1,123.0918112,0.387077257,30.50218183,3
9.749702285,9.604725269,32.14568,0,-0.273162685,-0.6638,-0.00464734,-0.265842736,-0.654322916,-6.63803,0.07,0,1.265339773,0.175422934,314.2147,1.043945215,-16.65428665,314.0133365,0.217913977,-1.735256122,297.5794696,1,124.6980329,0.406165727,32.58596529,3
9.820065891,9.603644922,32.14568,0,-0.256860708,-0.6638,-0.004619131,-0.249643296,-0.654411553,-6.63803,0.07,0,1.252762013,0.204637878,313.696838,1.045295743,-16.83353579,313.4695904,0.174426302,-1.798144965,297.5848541,1,126.3312859,0.414512099,33.73198733,3
