Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
0.914434234,5.148713129,32.14657,0,-0.028822413,0.00267,6.30E-06,-0.021155029,0.014093331,0.02667,0.07,0,-0.55822333,0.299254344,62.57410772,-0.546553619,1.037640588,69.49537677,-0.043424514,-0.060835809,4.286231539,1,1.533105589,1,150.6170379,3
1.019779076,5.148670452,32.14657,0,-0.02865,0.00267,0.001263609,-0.020924387,0.014725223,0.02667,0.07,0,-0.557065992,0.313441044,62.29487046,-0.555102851,0.663564939,69.25183158,0.007185709,-0.059733292,4.286219548,1,1.698979339,1,150.8638203,3
1.125896628,5.148713779,32.14657,0,-0.026939826,0.007246599,0.002257791,-0.019125291,0.019926919,0.0724575,0.07,0,-0.564862122,0.324993256,61.99078826,-0.574158459,0.285613227,68.94695951,0.058591017,-0.061290174,4.286342936,1,1.881645959,1,151.0523401,3
1.405705701,5.148784825,32.14657,0,-0.02612372,0.016049798,-0.009435876,-0.019581846,0.028489515,0.160524528,0.07,0,-0.492522588,0.365218477,61.68177146,-0.465833477,0.238754272,66.6769367,-0.087999151,-0.108735526,4.286299326,1,2.101011442,1,151.1826857,3
1.920679195,5.14829936,32.14657,0,-0.027662517,0.031475475,-0.036961776,-0.022033974,0.042603351,0.314777956,0.07,0,-0.225851301,0.424906143,61.4047288,-0.093417481,0.549517071,62.90031775,-0.458891633,-0.201707427,4.285039579,1,2.379132731,1,151.2747188,3
2.560130509,5.14583901,32.14657,0,-0.026133563,0.07663873,-0.055053229,-0.018218021,0.086555143,0.766381078,0.07,0,0.312212432,0.430829753,61.19382539,0.539215731,0.68669909,61.28576851,-0.670364293,-0.271624164,4.28053804,1,2.776182075,1,151.3537498,3
3.194400346,5.142672989,32.14657,0,-0.022421779,0.13116333,-0.051472668,-0.013547028,0.140593496,1.311653276,0.07,0,0.828840222,0.40183527,60.99266149,1.043433847,0.562666126,60.89282159,-0.556198441,-0.308692018,4.275189899,1,3.264292553,1,151.4240589,3
3.823766535,5.140142891,32.14657,0,-0.022762336,0.155520635,-0.034898071,-0.013942545,0.165069973,1.555199939,0.07,0,1.182999054,0.362900462,60.78261407,1.30694317,0.318501248,60.89160591,-0.289162161,-0.315612752,4.271095538,1,3.866024869,1,151.4806657,3
4.449899627,5.139410223,32.14657,0,-0.02317,0.162223076,-0.01722824,-0.014709743,0.172216089,1.622204096,0.07,0,1.3361012,0.338407337,60.54796007,1.371312983,0.081803547,60.83758828,-0.079448834,-0.319509771,4.269467416,1,4.583682656,1,151.5231441,3
5.072120918,5.140183997,32.14657,0,-0.022751483,0.209743045,-0.004348491,-0.014413582,0.219688675,2.097417187,0.07,0,1.366286396,0.31842224,60.29962197,1.33469975,-0.144106813,60.74721703,0.06027318,-0.325942577,4.269716368,1,5.396863128,1,151.5506625,3
5.687240384,5.142048923,32.14657,0,-0.018691589,0.286687817,0.002332912,-0.01025559,0.295857709,2.866887112,0.07,0,1.31412101,0.296659845,60.0621303,1.251108628,-0.353822611,60.66206495,0.116421895,-0.329465999,4.271355277,1,6.316465019,1,151.5776457,3
6.296714489,5.14372629,32.14657,0,-0.012428009,0.338604397,0.004275778,-0.004033874,0.34668312,3.386045441,0.07,0,1.233553713,0.276770885,59.86357413,1.172359788,-0.526820193,60.59231026,0.107166094,-0.328750988,4.273346094,1,7.33592784,1,151.6051058,3
6.904780644,5.144158819,32.14657,0,-0.00873,0.353882738,0.003002924,-0.00067706,0.360932143,3.538789142,0.07,0,1.156931449,0.26712884,59.72022183,1.117255042,-0.649991724,60.53876526,0.06402105,-0.3244711,4.274978242,1,8.453751828,1,151.6131116,3
7.514301149,5.14341927,32.14657,0,-0.008624657,0.423193739,0.000150708,-0.000722013,0.429057201,4.231907388,0.07,0,1.106470733,0.269456471,59.64335263,1.075344451,-0.737214232,60.54200415,0.046463826,-0.309731629,4.27608094,1,9.676692011,1,151.5747419,3
8.124103922,5.142684052,32.14657,0,-0.007662065,0.524068155,-0.002597363,0.000447078,0.528492078,5.240651475,0.07,0,1.082744845,0.268624856,59.65880207,1.041265144,-0.77575749,60.61810022,0.061757154,-0.280086511,4.277288493,1,11.00061697,1,151.475619,3
8.722782672,5.143564885,32.14657,0,-0.008110951,0.528014967,-0.004198109,-0.000188138,0.531117639,5.280102648,0.07,0,1.079450189,0.274028431,59.80707852,1.029340015,-0.705646538,60.72901747,0.074181987,-0.242371597,4.279134856,1,12.44126235,1,151.4232178,3
9.317085514,5.145088043,32.14657,0,-0.00819,0.525128494,-0.004503057,-2.33E-05,0.527014733,5.251250315,0.07,0,1.077970781,0.273696499,60.04907947,1.035924767,-0.568708182,60.87779163,0.061052531,-0.197248029,4.2808511,1,13.97412624,1,151.405482,3
9.907986358,5.145583436,32.14657,0,-0.00819,0.52405,-0.003397516,0.00028945,0.524902979,5.24047,0.07,0,1.065685175,0.262553672,60.38034214,1.026017604,-0.391656717,61.09621622,0.057427329,-0.137684135,4.282528497,1,15.60762419,1,151.4034137,3
10.51557927,5.146244341,32.14657,0,-0.007907179,0.52405,-0.001976156,0.000896944,0.523998349,5.24047,0.07,0,1.035446343,0.240294405,60.80921739,1.01470815,-0.189275432,61.4138907,0.029860688,-0.052966502,4.28389111,1,17.40765988,1,151.4066877,3
11.11837257,5.146988362,32.14657,0,-0.008045905,0.52405,-0.001242951,0.001177704,0.523136555,5.24047,0.07,0,0.996990032,0.203767701,61.30092485,0.994162173,0.024414813,61.79930796,0.004073596,0.050642347,4.284549508,1,19.29010378,1,151.4105394,3
11.70154394,5.147807747,32.14657,0,-0.013180477,0.52405,-0.001806157,-0.003553598,0.522296762,5.24047,0.07,0,0.96025304,0.150994777,61.84734968,0.958904599,0.244522392,62.24534503,0.00269613,0.172836537,4.284490954,1,21.21708011,1,151.4131081,3
12.28356825,5.149094718,32.14657,0,-0.024570137,0.477568869,-0.003048732,-0.015092179,0.474428307,4.775658693,0.07,0,0.93823311,0.099923201,62.46470863,0.923045664,0.485109116,62.74969633,0.022352932,0.316579333,4.284973802,1,23.26098402,1,151.4134716,3
12.8663668,5.150193774,32.14657,0,-0.028871838,0.39412183,-0.004526773,-0.01963266,0.389374581,3.941185597,0.07,0,0.928926739,0.05786384,63.10422646,0.89553316,0.733960548,63.26341269,0.047599615,0.465882304,4.286262568,1,25.38882819,1,151.4130111,3
13.44849468,5.151393882,32.14657,0,-0.02947,0.34543,-0.007779015,-0.020180454,0.340111942,3.45426,0.07,0,0.945237265,0.018154556,63.73947957,0.908681299,0.958355968,63.794294,0.05074035,0.620739709,4.288471325,1,27.61498668,1,151.4161872,3
14.02623496,5.149841271,32.14657,0,-0.02947,0.34543,-0.013432547,-0.019716358,0.340356648,3.45426,0.07,0,1.005839746,-0.040220265,64.35832186,0.956238467,1.139429295,64.35266038,0.066553362,0.785907205,4.290462718,1,29.93585412,1,151.4298232,3
14.606259,5.145693391,32.14657,0,-0.02947,0.309945052,-0.018927184,-0.020237694,0.304702657,3.099479811,0.07,0,1.13148775,-0.081845612,64.96332929,1.03184752,1.292433694,64.91801016,0.1319399,0.956573717,4.295281133,1,32.39940234,1,151.4482765,3
15.21054192,5.138613011,32.14657,0,-0.02947,0.194592918,-0.020736866,-0.020916325,0.188747296,1.945905689,0.07,0,1.283817715,-0.093208906,65.55307442,1.146965903,1.452432186,65.44235792,0.179647636,1.11859302,4.303123087,1,35.05515562,1,151.4670368,3
15.78631693,5.135279304,32.14657,0,-0.02947,0.146796873,-0.015315778,-0.021561346,0.142391739,1.467992559,0.07,0,1.373460368,-0.084644179,66.015795,1.200538833,1.542505159,65.8860726,0.225793145,1.243972394,4.313302232,1,37.70093207,1,151.4845064,3
16.35591367,5.136122798,32.14657,0,-0.02947,0.134843434,-0.007061794,-0.021931791,0.132507761,1.348468032,0.07,0,1.376948255,-0.057542288,66.37221839,1.236086742,1.551595603,66.29250011,0.182990252,1.357718466,4.323107459,1,40.42692826,1,151.5022899,3
16.92301541,5.13908961,32.14657,0,-0.02947,0.126934029,-0.000761163,-0.021748533,0.126650977,1.26933732,0.07,0,1.312698797,-0.038012443,66.63337114,1.237016938,1.513719754,66.63327066,0.097432734,1.447129182,4.329354397,1,43.2470727,1,151.5219008,3
17.48767722,5.142565915,32.14657,0,-0.02947,0.103724404,0.002849559,-0.021729018,0.105405662,1.03721097,0.07,0,1.208686298,-0.0223972,66.80915153,1.180318412,1.44780809,66.89774104,0.035843702,1.503502378,4.332357231,1,46.1547975,1,151.5416108,3
18.04981539,5.146590231,32.14657,0,-0.02947,0.071007281,0.004085591,-0.022309755,0.074755854,0.710061488,0.07,0,1.089878567,0.007779024,66.88588175,1.086952313,1.347181693,67.0781217,0.00400326,1.5207256,4.333323335,1,49.16250398,1,151.5583815,3
