Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
4.033906959,4.673710433,32.14639,0,0,0.040816863,-0.004685979,0.007846187,0.051550988,0.408136671,0.07,0,1.173447566,1.158173639,350.524801,1.117035872,21.62677167,351.1666871,0.220918248,-1.125882838,65.15774222,1,5.477269431,0.558480929,60.44049634,3
4.357726603,4.674747541,32.14639,0,0,0.102938395,-0.00465315,0.007961371,0.11346291,1.029383128,0.07,0,1.195712059,1.157881342,350.2798049,1.124594261,20.61938595,351.0147849,0.228505837,-1.137757185,65.16052345,1,6.187522102,0.577060778,63.42074639,3
4.683005058,4.675845925,32.14639,0,0,0.152587349,-0.004424692,0.007981759,0.162503215,1.525882896,0.07,0,1.214135855,1.155355266,350.0460556,1.125664702,19.69318799,350.8611637,0.240607481,-1.150245287,65.16369718,1,6.959586509,0.585928358,65.06322544,3
5.011082977,4.676599807,32.14639,0,0,0.15804,-0.004045604,0.007832898,0.16758198,1.58038,0.07,0,1.228026773,1.156152564,349.8268935,1.128500105,18.84143429,350.6795744,0.245412551,-1.166887456,65.16719599,1,7.781272379,0.587024924,65.55970252,3
5.343071922,4.676388755,32.14639,0,0,0.15804,-0.003841962,0.007706698,0.16742134,1.58038,0.07,0,1.237729016,1.162044213,349.6172042,1.138651995,18.04314073,350.500109,0.234411387,-1.183238382,65.17089367,1,8.65946269,0.585160881,65.56278207,3
5.678909587,4.675890874,32.14639,0,0,0.160758931,-0.004112776,0.007554223,0.170092883,1.607574378,0.07,0,1.24738013,1.17392117,349.4105124,1.15370532,17.27857102,350.3379264,0.21903473,-1.197570898,65.17455306,1,9.591349437,0.58824,66.25503525,3
6.01988041,4.675277539,32.14639,0,0,0.18896361,-0.004971446,0.007598033,0.198131085,1.889673739,0.07,0,1.262319234,1.187729984,349.2040023,1.172017771,16.54839491,350.1841544,0.20850288,-1.211169426,65.17821555,1,10.58252616,0.58824,66.4571644,3
6.363256398,4.674573683,32.14639,0,0,0.226399779,-0.006046434,0.007670267,0.235050346,2.263993876,0.07,0,1.286142875,1.197440753,349.0112285,1.196906342,15.86985032,350.0362248,0.200564164,-1.224867171,65.18200752,1,11.63512865,0.58824,66.61313252,3
6.710597766,4.673444433,32.14639,0,0,0.23141,-0.005814795,0.007695008,0.239704844,2.31409,0.07,0,1.307960188,1.206699379,348.8378965,1.22497354,15.26573826,349.8521249,0.186300258,-1.244884966,65.1856242,1,12.74772262,0.58824,66.721158,3
7.05965239,4.672097162,32.14639,0,0,0.235790496,-0.004121142,0.007810743,0.243812077,2.357894964,0.07,0,1.313325581,1.211740972,348.677508,1.221307444,14.71138346,349.6633542,0.194561603,-1.267729852,65.1894901,1,13.91752255,0.58824,66.80383958,3
7.407573703,4.670782292,32.14639,0,0,0.272028359,-0.001620066,0.008019535,0.279609455,2.720268606,0.07,0,1.295218627,1.210145281,348.5316095,1.185484601,14.17836278,349.5201878,0.213074691,-1.284324688,65.19388625,1,15.14384168,0.58824,66.87375853,3
7.752766831,4.670797537,32.14639,0,0,0.319605289,0.000936318,0.008109462,0.326501521,3.196025119,0.07,0,1.251105644,1.204089337,348.4129214,1.132002357,13.6677654,349.4430337,0.217356615,-1.288897198,65.19873814,1,16.42854292,0.58824,66.93550148,3
8.095937419,4.67253147,32.14639,0,0,0.349222716,0.002749856,0.008027262,0.355297154,3.492187163,0.07,0,1.187304676,1.199244668,348.3349295,1.079375722,13.19376555,349.4208873,0.192735981,-1.281361465,65.20356245,1,17.76970755,0.58824,66.98829131,3
8.4386154,4.674484463,32.14639,0,0,0.37,0.002970257,0.008072797,0.375225688,3.69996,0.07,0,1.11665912,1.1968961,348.3051984,1.036789341,12.76795431,349.4343664,0.14629587,-1.265477174,65.20773781,1,19.16780829,0.58824,67.03007885,3
8.780873947,4.676075563,32.14639,0,0,0.37,0.001186681,0.008341929,0.374467767,3.69996,0.07,0,1.058408122,1.186276848,348.3257697,1.002791131,12.42081953,349.435579,0.105748955,-1.252034259,65.21077179,1,20.62485393,0.59038903,67.40293966,3
9.122694799,4.677424614,32.14639,0,0,0.37,-0.00154164,0.008518886,0.373794988,3.69996,0.07,0,1.023733648,1.168497695,348.3896027,0.987992508,12.11788999,349.4618024,0.071101557,-1.234361381,65.21307313,1,22.13795251,0.607964827,70.21483908,3
9.466788771,4.677967482,32.14639,0,0,0.37,-0.004087503,0.008387849,0.373205321,3.69996,0.07,0,1.015927583,1.152932363,348.4958083,0.99416997,11.83671253,349.5385527,0.046578907,-1.205112036,65.21461749,1,23.71354218,0.622650338,72.72414271,3
9.814613556,4.677420831,32.14639,0,0,0.37,-0.004819169,0.0082457,0.372716738,3.69996,0.07,0,1.018372631,1.145436088,348.6356978,1.013182519,11.57811321,349.6449746,0.021825738,-1.167199725,65.21533953,1,25.34940701,0.62353,73.06812739,3
10.16558294,4.676803674,32.14639,0,0,0.37,-0.003031276,0.008577407,0.372339607,3.69996,0.07,0,1.004529479,1.128662582,348.7999313,1.009259346,11.35497824,349.7515109,0.004816081,-1.129624909,65.21575039,1,27.04243935,0.62353,73.24157798,3
10.5201838,4.676622371,32.14639,0,0,0.37,-0.000666435,0.00923,0.372005195,3.69996,0.07,0,0.971198307,1.091713861,348.9831589,0.968282167,11.15328507,349.8691043,0.006845925,-1.090925079,65.21582945,1,28.79408684,0.62353,73.39465972,3
10.90726968,4.680289144,32.14639,0,0,0.37,-0.004445785,0.00923,0.371595096,3.69996,0.07,0,0.953145879,1.036696171,349.2133213,0.9384253,10.90993511,350.1038502,0.009226111,-1.023475738,65.21636821,1,30.77848697,0.62353,73.52179867,3
11.26988002,4.681495263,32.14639,0,0,0.372842834,-0.012402163,0.00890119,0.374024025,3.728388343,0.07,0,1.010716168,1.000571317,349.4564341,0.999430493,10.67250481,350.3797744,-0.003809151,-0.938176236,65.21628134,1,32.69230774,0.634277969,75.38493867,3
11.62747537,4.677647331,32.14639,0,0,0.371855515,-0.01910579,0.009175724,0.372625658,3.71851515,0.07,0,1.134747599,0.956556437,349.7227031,1.049282999,10.49414584,350.6125366,0.083994127,-0.861623389,65.21778785,1,34.63177804,0.647889283,77.77934447,3
11.98946824,4.67305114,32.14639,0,0,0.37,-0.020413375,0.009223256,0.37047345,3.69996,0.07,0,1.279412958,0.913750797,350.0087254,1.089676588,10.35639497,350.8229016,0.211271842,-0.793633545,65.22348582,1,36.63103774,0.664597744,80.77716942,3
12.35850123,4.670780342,32.14639,0,0,0.37,-0.015922987,0.008563422,0.37035,3.69996,0.07,0,1.39195416,0.891047468,350.3040271,1.142099012,10.21465322,351.0606992,0.284557612,-0.720476261,65.23297911,1,38.68858302,0.684979037,84.48679131,3
12.73712463,4.670104528,32.14639,0,0,0.37,-0.008051938,0.007846664,0.370360509,3.69996,0.07,0,1.427630316,0.898166686,350.5992558,1.178310673,10.04134468,351.3466079,0.285176839,-0.631571316,65.24355062,1,40.81056476,0.705394605,88.34144444,3
13.12503358,4.671767198,32.14639,0,0,0.37,-0.000467832,0.007374362,0.370411026,3.69996,0.07,0,1.38764422,0.924111451,350.8907978,1.143926038,9.851054053,351.6580698,0.28309553,-0.534821376,65.25449503,1,42.99424914,0.722642702,91.78674544,3
13.52350453,4.674130278,32.14639,0,0,0.37,0.003655975,0.007763575,0.370438827,3.69996,0.07,0,1.291823629,0.946101999,351.1790843,1.106691306,9.655770947,351.9754083,0.213055682,-0.435942681,65.26384541,1,45.24923941,0.751713224,97.38255676,3
13.93284203,4.67650825,32.14639,0,0,0.37,0.00145824,0.008621592,0.370312486,3.69996,0.07,0,1.206919136,0.934219096,351.4733024,1.007308277,9.473158884,352.2874292,0.22824949,-0.34183014,65.27290245,1,47.57665121,0.772942693,101.8259217,3
14.35651987,4.67686716,32.14639,0,0,0.37,-0.004607767,0.009348343,0.370132919,3.69996,0.07,0,1.181243085,0.89046212,351.7799599,0.998499521,9.313475259,352.579274,0.198505881,-0.253534351,65.28190562,1,49.97468329,0.787672714,105.2118633,3
14.79471227,4.673578972,32.14639,0,0,0.365389301,-0.009024636,0.009250664,0.365364408,3.653897669,0.07,0,1.201247368,0.844819392,352.0961455,1.017442504,9.164246181,352.8610821,0.191182222,-0.169777722,65.2901917,1,52.44464691,0.809670607,109.9618434,3
15.24638164,4.671838346,32.14639,0,0,0.360059701,-0.011332449,0.008867051,0.359947406,3.600624718,0.07,0,1.24566678,0.811137071,352.4164597,1.018817567,9.011142465,353.1567073,0.237825172,-0.081135213,65.29985122,1,54.98618255,0.836386334,115.687247,3
15.71224332,4.673160772,32.14639,0,0,0.35764,-0.012165117,0.008593104,0.357537131,3.57641,0.07,0,1.299084567,0.792190731,352.7360322,1.011660505,8.849279252,353.4689595,0.308357823,0.01493686,65.31250504,1,57.6003856,0.867058532,122.3382404,3
16.20025091,4.671770476,32.14639,0,0,0.341967299,-0.011032258,0.008223586,0.34192894,3.419657021,0.07,0,1.341668833,0.789339503,353.0453925,1.057651502,8.67909531,353.7699993,0.30354351,0.109557376,65.32713539,1,60.30765763,0.901548827,129.9992434,3
