Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
0.005146333,1.803685732,32.14568,0,-0.02947,0.00644,0.01159611,-0.021342677,0.011445732,0.0644,0.07,0,1.615176471,0.202528304,304.726814,-165.4511332,15.33897024,283.8265342,0.984773113,-0.211658669,296.9618244,1,0.477891635,0.209239049,13.97796756,3
0.010722592,1.803702504,32.14568,0,-0.02947,0.00644,0.011971351,-0.021274991,0.01145,0.0644,0.07,0,1.608755859,0.195417192,304.7264436,-165.0110571,15.27992626,285.0143698,2.395013136,-0.21350654,296.9619313,1,0.479205333,0.325997262,20.72455027,3
0.020678934,1.803739216,32.14568,0,-0.02947,0.007082758,0.012905466,-0.02127753,0.012110287,0.070845105,0.07,0,1.592709075,0.18739162,304.7254361,-164.1170954,15.17610811,292.6788401,4.023644777,-0.213382302,296.9621728,1,0.482126516,0.391235843,25.92257609,3
0.032429341,1.803807387,32.14568,0,-0.02947,0.007066134,0.014221109,-0.021324463,0.012119057,0.070678415,0.07,0,1.564306894,0.180953891,304.7235619,-163.0363462,15.03621312,299.0637801,4.869519843,-0.211050228,296.9625728,1,0.486786741,0.4292038,30.02217349,3
0.044309221,1.803917844,32.14568,0,-0.02947,0.00644,0.015685546,-0.021399902,0.011521961,0.0644,0.07,0,1.521716352,0.1771822,304.7205024,-161.9427208,14.87284985,303.265688,5.159113222,-0.207011987,296.9631682,1,0.493336461,0.44706,32.9072684,3
0.055006498,1.804072198,32.14568,0,-0.02947,0.006661038,0.016943,-0.021482057,0.011783094,0.066616404,0.07,0,1.464816286,0.176912783,304.7157868,-160.9794247,14.70461581,305.656057,5.466481661,-0.202674453,296.9639811,1,0.501897394,0.452575892,34.72261308,3
0.064514241,1.804250613,32.14568,0,-0.02947,0.007491356,0.017791327,-0.021531769,0.012664894,0.074942234,0.07,0,1.398766808,0.179454405,304.7092067,-160.1654366,14.57568582,306.3893815,5.575807252,-0.199635507,296.9649557,1,0.512174854,0.47520384,37.61613023,3
0.076511131,1.804457903,32.14568,0,-0.02947,0.006541278,0.017817238,-0.021566317,0.011783913,0.065415545,0.07,0,1.328391959,0.183056063,304.6997663,-159.1796273,14.47638542,305.9370668,4.970089511,-0.198961816,296.966044,1,0.524379034,0.488755403,39.64367385,3
0.081559752,1.804675527,32.14568,0,-0.02947,0.00644,0.018132843,-0.021577821,0.011744747,0.0644,0.07,0,1.255341673,0.187217573,304.6875211,-158.800224,14.37009365,306.0720193,4.883300361,-0.197865441,296.967208,1,0.537865216,0.4902,40.28063792,3
0.082807727,1.804906364,32.14568,0,-0.02947,0.00644,0.018332727,-0.021589773,0.011790682,0.0644,0.07,0,1.180346364,0.191816136,304.6736511,-158.7567975,14.24773841,306.4332305,4.964063182,-0.196607045,296.9683827,1,0.551724545,0.491002045,40.62564,3
0.079815992,1.805137769,32.14568,0,-0.02947,0.00644,0.018068264,-0.021581508,0.011815475,0.0644,0.07,0,1.106759587,0.196402913,304.6584197,-159.1087066,14.14040783,306.757247,4.867451612,-0.195772335,296.9695728,1,0.56534438,0.520167335,43.66964,3
0.076937478,1.80535459,32.14568,0,-0.02947,0.00644,0.017454329,-0.021552066,0.011826984,0.0644,0.07,0,1.039311868,0.199893767,304.6427902,-159.4563733,14.0452854,306.6975401,4.710182955,-0.195941246,296.9706629,1,0.578452053,0.558354813,48.78909805,3
0.074869602,1.805550369,32.14568,0,-0.02947,0.00644,0.016866087,-0.021534268,0.011824268,0.0644,0.07,0,0.97762799,0.20259334,304.6272149,-159.7295886,13.95499155,306.4998522,4.466369587,-0.196687579,296.9716705,1,0.591190734,0.579290691,52.68188393,3
0.073096942,1.805732162,32.14568,0,-0.02947,0.006922752,0.016473952,-0.021534389,0.012298363,0.069240685,0.07,0,0.920355039,0.205176312,304.6119426,-159.9636815,13.85805639,306.468163,4.285654751,-0.197258494,296.9726096,1,0.603597216,0.589475445,55.59474274,3
0.072566001,1.805905176,32.14568,0,-0.02947,0.00722056,0.016268056,-0.02154,0.012587656,0.072226884,0.07,0,0.865548059,0.207914761,304.5970406,-160.0745864,13.75272286,306.6108927,4.150894811,-0.197462272,296.9735091,1,0.615838205,0.605189859,59.19703913,3
0.075346425,1.806067201,32.14568,0,-0.02947,0.006670159,0.016229755,-0.021537908,0.012028067,0.066707872,0.07,0,0.811581238,0.210560102,304.5825238,-159.8870613,13.64839799,306.670255,3.90271169,-0.197717634,296.9743886,1,0.628236948,0.630732911,64.09224874,3
