Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
0.006787061,6.092884094,32.14653,-0.00952,-0.027297957,0.00191,-0.008199583,-0.019291758,0.007133508,0.016598966,0.07,0,-0.737175861,0.141748304,238.9453566,-0.756477991,-11.02219887,102.9442668,-2.511564346,-0.096471874,19.28824269,1,1.119326545,1,152.7176025,4
0.011024999,6.092791739,32.14653,-0.00952,-0.027473718,0.00191,-0.00923613,-0.0195002,0.00718,0.015641721,0.07,0,-0.727365997,0.142871666,238.9347068,-0.746795572,-11.05445863,40.23175321,-2.563541096,-0.096982059,19.28810526,1,1.120834671,1,152.7802255,4
0.015226955,6.092703353,32.14653,-0.009200644,-0.02785,0.00191,-0.009593881,-0.019894765,0.007127646,0.01908,0.07,0,-0.711051028,0.144781892,238.9250379,-0.731326609,-11.06965889,47.08382605,-2.427351566,-0.0992139,19.28796718,1,1.123097012,1,152.8324165,4
0.015717541,6.092602719,32.14653,-0.00891,-0.02785,0.00191,-0.009578685,-0.019895175,0.006986842,0.01908,0.07,0,-0.690986437,0.146789303,238.9211181,-0.709905644,-11.05965636,53.93329743,-2.951919964,-0.103732469,19.28781167,1,1.125764744,1,152.8658349,4
0.013611552,6.092491813,32.14653,-0.00891,-0.02785,0.00191,-0.009572917,-0.019894646,0.006841105,0.019470851,0.07,0,-0.670944727,0.148614224,238.9221139,-0.690487905,-11.03987574,60.16424642,-2.855024936,-0.108306154,19.2876504,1,1.12825516,1,152.8741096,4
0.058214695,6.092402789,32.14653,-0.00891,-0.028269657,0.00191,-0.012496282,-0.020309657,0.006123795,0.129193493,0.07,0,-0.637877348,0.149170823,238.9439884,-0.656253499,-10.91385663,155.260378,-1.589641983,-0.112159094,19.28751656,1,1.132503973,1,152.8518472,4
0.400004333,6.091979643,32.14653,-0.00891,-0.027780612,0.00191,-0.03627463,-0.019755408,0.005840587,0.114630316,0.07,0,-0.436263672,0.148758546,238.982287,-0.358243081,-10.29148245,238.9789854,-1.346055867,-0.113824439,19.28660778,1,1.16861132,1,152.814365,4
1.081296652,6.089241416,32.14653,-0.008446374,-0.026439559,0.00191,-0.072172789,-0.018058201,0.007570423,0.01908,0.07,0,0.134750002,0.142970573,238.9772441,0.393629174,-9.280709268,238.656119,-1.85414968,-0.114245892,19.28233008,1,1.302949973,1,152.763413,4
1.755230881,6.083823708,32.14653,-0.00831,-0.022693004,0.00191,-0.079038094,-0.014160553,0.009147062,0.01908,0.07,0,0.822823778,0.135703037,238.9032701,1.128012735,-8.522559392,238.6542469,-1.438735315,-0.112335286,19.27532792,1,1.548549458,1,152.7143423,4
2.420425854,6.078161706,32.14653,-0.00831,-0.013606291,0.00191,-0.062906772,-0.004969129,0.010312035,0.01908,0.07,0,1.363765447,0.136357029,238.7754086,1.570876673,-7.934284684,238.5393554,-0.799682808,-0.110754378,19.26899769,1,1.919080304,1,152.6895957,4
3.08052332,6.073973969,32.14653,-0.00831,-0.01408,0.00191,-0.041739543,-0.005004867,0.011425261,0.01908,0.07,0,1.683651153,0.143402979,238.6028518,1.761850431,-7.43038134,238.2827638,-0.294895237,-0.112179238,19.26534511,1,2.398727818,1,152.6686709,4
3.734736487,6.071486436,32.14653,-0.008633984,-0.01408,0.00191,-0.022881363,-0.004937182,0.012476579,0.01908,0.07,0,1.808106129,0.148867419,238.3889059,1.784364196,-7.09196323,238.1873363,0.010688035,-0.118587445,19.26448279,1,2.984013561,1,152.654955,4
4.383138408,6.070314513,32.14653,-0.008459605,-0.013599579,0.00191,-0.009526179,-0.005392625,0.013350447,0.01908,0.07,0,1.787433968,0.150284019,238.137606,1.705672856,-6.909304242,238.2419712,0.149144098,-0.147637686,19.265771,1,3.678740562,1,152.665424,4
5.02758694,6.069618132,32.14653,-0.00831,-0.011127114,0.00191,-0.002987659,-0.003430443,0.014022389,0.01908,0.07,0,1.692320784,0.154954946,237.8580913,1.581143437,-6.713338731,238.0731918,0.202989886,-0.180978204,19.26835862,1,4.479013341,1,152.6853172,4
5.668274624,6.068760493,32.14653,-0.008385409,0.006442101,0.00191,-0.002266447,0.01405456,0.014522732,0.01908,0.07,0,1.578250056,0.161478957,237.5557345,1.457763551,-6.531972545,237.8084236,0.209171978,-0.213626537,19.27170459,1,5.395951747,1,152.7028579,4
