Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
1.03227895,11.02161184,32.14647,-8.79E-05,0,0.0054,-0.003910687,0.016199925,0.009839084,0.05397,0.07,0,1.056812743,0.029340392,268.0453676,1.060438,-10.76586751,262.2277318,0.001581657,0.067369921,37.10747931,1,2.626921431,0.25098,18.97106189,2
1.085239677,10.926954,32.14647,-2.82E-05,0,0.0054,-0.003758817,0.01649175,0.00987436,0.05397,0.07,0,1.055055142,0.032406168,268.0596482,1.055467792,-10.67676796,262.3382033,-0.015645304,0.066786501,37.10746626,1,2.756710268,0.25098,18.93427523,2
1.140125436,10.83618005,32.14647,0,0,0.0054,-0.003657314,0.016795686,0.009906343,0.05397,0.07,0,1.053044283,0.035616747,268.0733519,1.049176535,-10.58496458,262.431234,-0.017243587,0.066207228,37.10744366,1,2.894143278,0.25098,18.89682876,2
1.196860722,10.75174368,32.14647,-1.26E-05,0,0.0054,-0.00361562,0.017113224,0.00993562,0.05397,0.07,0,1.050844292,0.038911,268.0864591,1.042116679,-10.49105836,262.5091738,-0.007311066,0.065634627,37.10741719,1,3.039561621,0.25098,18.85901065,2
1.254858227,10.67104193,32.14647,-7.87E-05,0,0.0054,-0.003644982,0.017443548,0.009964982,0.05397,0.07,0,1.048620112,0.042155513,268.0987325,1.036038723,-10.39601322,262.5746586,-0.003868359,0.065084087,37.10740251,1,3.193279598,0.25098,18.82191897,2
1.314870529,10.59275684,32.14647,-0.000183297,0,0.0054,-0.003886353,0.017779891,0.009988659,0.05397,0.07,0,1.047742416,0.045048647,268.1104334,1.030988226,-10.29955318,262.6395269,0.005440167,0.064548394,37.10741244,1,3.358232991,0.25098,18.78566274,2
1.376321057,10.51687844,32.14647,-0.000409962,0,0.0054,-0.004332155,0.018116185,0.010007554,0.05397,0.07,0,1.048505095,0.047795703,268.1217239,1.027907922,-10.20257991,262.7063954,0.013954169,0.064023169,37.10745022,1,3.531950193,0.25098,18.75055179,2
1.438842697,10.44401736,32.14647,-0.000628583,0,0.0054,-0.004810892,0.018448687,0.010021365,0.05397,0.07,0,1.051070706,0.050437217,268.1326167,1.027213044,-10.10570527,262.7749151,0.019551626,0.063512651,37.10751228,1,3.713540742,0.251515012,18.76334818,2
1.501508068,10.37598537,32.14647,-0.000292235,0,0.0054,-0.004706251,0.018770087,0.010028839,0.05397,0.07,0,1.0555105,0.052941141,268.1430584,1.029201234,-10.01027961,262.8411532,0.021203469,0.06303429,37.10757955,1,3.901058493,0.254444976,18.986175,2
1.566883811,10.30984098,32.14647,-0.00024,0,0.0054,-0.004839023,0.019098608,0.010023521,0.05397,0.07,0,1.061487069,0.054580496,268.1538352,1.035529225,-9.912778273,262.912481,0.005248913,0.062564766,37.10764183,1,4.10206158,0.270145678,20.31246411,2
1.632392422,10.24759221,32.14647,-0.00024,0,0.0054,-0.004963683,0.01941282,0.01002,0.05397,0.07,0,1.068041326,0.05613367,268.1645564,1.041154937,-9.81533849,262.9747472,0.000764664,0.062119669,37.10768986,1,4.306717843,0.27843,20.98956161,2
1.698078239,10.1887953,32.14647,-0.00024,0,0.0054,-0.005036654,0.019715894,0.010016008,0.05397,0.07,0,1.074899584,0.0577754,268.1753188,1.045945022,-9.718540496,263.0336866,0.006362507,0.061696806,37.10772399,1,4.514941186,0.27843,20.94399975,2
1.76600347,10.13202586,32.14647,-0.00024,0,0.0054,-0.00507389,0.020028673,0.009993666,0.05397,0.07,0,1.082004142,0.059540369,268.1867278,1.052744247,-9.622964088,263.1163199,0.000948447,0.061287214,37.10774633,1,4.734981401,0.27843,20.89962233,2
1.835868943,10.07742155,32.14647,-0.000145241,0,0.0054,-0.004991558,0.020313739,0.009971048,0.05397,0.07,0,1.089114543,0.06202209,268.1991056,1.058023075,-9.526779141,263.2056682,0.005909784,0.060885185,37.10777527,1,4.967638947,0.280906366,21.07840229,2
1.908216287,10.0237837,32.14647,-0.00009,0,0.0054,-0.004903653,0.020591351,0.009943846,0.05397,0.07,0,1.096053194,0.065198141,268.2126247,1.062873159,-9.428414417,263.2988382,0.012365103,0.06048807,37.10784654,1,5.214306382,0.279183739,20.87893499,2
1.982489905,9.971569609,32.14647,-0.00009,0,0.0054,-0.004848106,0.02087007,0.009910531,0.05397,0.07,0,1.102702604,0.069041582,268.2273901,1.067595741,-9.328196513,263.3925346,0.01764024,0.060100992,37.10795841,1,5.474265267,0.273767636,20.35046417,2
2.056543791,9.922184778,32.14647,-0.00009,0,0.0054,-0.004840319,0.021158187,0.009871596,0.05397,0.07,0,1.108963311,0.073324404,268.2432209,1.072306845,-9.22830553,263.4804649,0.020848463,0.059735005,37.10807521,1,5.741474425,0.270715152,20.04649282,2
2.126972817,9.877918502,32.14647,-0.00009,0,0.0054,-0.004875325,0.021410209,0.00982761,0.05397,0.07,0,1.114893177,0.077866156,268.2598015,1.079077494,-9.134131541,263.5640809,0.011414021,0.059402076,37.10817891,1,6.006281695,0.27059,20.01299756,2
2.198038427,9.835013677,32.14647,-0.00009,0,0.0054,-0.004925973,0.021680871,0.00978302,0.05397,0.07,0,1.12104513,0.082359973,268.2776705,1.084184204,-9.037611197,263.6379243,0.012885382,0.059076646,37.10827846,1,6.280596291,0.268827333,19.83465727,2
2.269559439,9.793617492,32.14647,-0.00009,0,0.0054,-0.004979783,0.021958483,0.00973826,0.05397,0.07,0,1.127372734,0.086751387,268.2968561,1.08853402,-8.939839417,263.7067992,0.02004308,0.058759777,37.10838131,1,6.563920253,0.267437013,19.69379256,2
2.34088837,9.754320913,32.14647,-0.00009,0,0.0054,-0.005016884,0.022218185,0.00969374,0.05397,0.07,0,1.133753976,0.090965975,268.3173947,1.094010016,-8.84336394,263.7795306,0.021912932,0.058455555,37.10850003,1,6.854630352,0.270345673,19.94677913,2
2.415594105,9.715876575,32.14647,-0.00009,0,0.0054,-0.005083474,0.022486843,0.009647684,0.05397,0.07,0,1.140559818,0.095191913,268.3404755,1.102037508,-8.743808106,263.8593615,0.013747856,0.058154946,37.10860168,1,7.166946797,0.281648577,20.95176379,2
