Vktgs,wind_speed,gravi_fts,elev_stick,elron_stick,rudder_stick,elev_surf,ailrn_surf,ruddr_surf,"nwhel,steer",trim,flap,pitch,roll,hding,"   alpha,__deg ","   _beta,__deg ","   hpath,__deg ","   vpath,__deg ","   _slip,__deg ","   __alt,ftmsl ","   ___on,runwy ","   _dist,___ft ","   thro1,_part ","   power,_1,hp ",workload
0.0077426,7.00314,32.14656,0,0,0.00191,-0.002307421,0.008101705,0.006912074,0.01908,0.07,0,1.631028642,-0.262948326,244.0572622,1.183685284,-6.063188505,230.3683591,1.021873611,0.252431705,10.65019659,1,0.346351789,0.174175768,12.13156499,4
0.013642019,7.003167901,32.14656,0,0,0.00191,-0.001895568,0.008059854,0.006925073,0.01908,0.07,0,1.624501446,-0.265733005,244.0565887,1.175027796,-6.059226619,236.6321116,2.033204402,0.252750031,10.65029805,1,0.348282015,0.17939571,12.81086603,4
0.019628293,7.003301172,32.14656,0,0,0.00191,-0.001337956,0.008024314,0.006945686,0.01908,0.07,0,1.612889806,-0.266956658,244.0553168,1.158824828,-6.061292435,241.1789712,3.639211628,0.254325831,10.65047823,1,0.351213634,0.178698812,13.13875829,4
0.024806308,7.003485016,32.14656,0,0,0.00191,-0.000761716,0.00801,0.006966472,0.01908,0.07,0,1.595864609,-0.267306796,244.0532604,1.138075937,-6.065201713,243.6384173,4.22721934,0.256172491,10.65074385,1,0.355068638,0.190656265,14.11778859,4
0.029172182,7.003680238,32.14656,0,0,0.00191,-0.000280922,0.008006511,0.006983489,0.01908,0.07,0,1.574275493,-0.26753,244.0505111,1.114865453,-6.06764121,244.5412776,4.061125199,0.257466997,10.65106908,1,0.359722212,0.209393622,15.5178685,4
0.032673426,7.003953027,32.14656,0,0,0.00191,6.55E-05,0.008,0.00699703,0.01908,0.07,0,1.549672193,-0.267579211,244.0471629,1.088091191,-6.069688161,244.8387121,4.141793973,0.258282539,10.65145763,1,0.365008976,0.227880923,16.97355073,4
0.035368866,7.004284063,32.14656,0,0,0.00191,0.000310353,0.008,0.007013357,0.01908,0.07,0,1.523555585,-0.267673357,244.0433299,1.060106079,-6.07180194,244.8739973,4.252435854,0.258867632,10.65187435,1,0.370707695,0.248403583,18.60729793,4
0.037449708,7.004583431,32.14656,0,0,0.00191,0.000442117,0.00799708,0.00702292,0.01908,0.07,0,1.497210657,-0.267569051,244.0390961,1.033924015,-6.074484161,244.8486651,4.013947737,0.259283066,10.65229723,1,0.376640292,0.259967445,19.69125839,4
0.038827529,7.004890801,32.14656,0,0,0.00191,0.000539588,0.007985103,0.007032449,0.01908,0.07,0,1.470497613,-0.267052699,244.0344766,1.006743629,-6.079069481,245.0030056,3.966234951,0.259798948,10.65274263,1,0.382823371,0.26275,20.1544896,4
0.039663119,7.005197246,32.14656,0,0,0.00191,0.000598316,0.00797,0.007041684,0.01908,0.07,0,1.444736419,-0.266054283,244.0296388,0.979760404,-6.084929907,245.2712817,4.104472794,0.260447961,10.65316913,1,0.388958076,0.265390036,20.54660745,4
0.042124026,7.005498004,32.14656,0,0,0.00191,0.000551992,0.00797,0.007051334,0.01908,0.07,0,1.421263713,-0.26480865,244.0245913,0.958331067,-6.088384718,245.2710901,3.531783359,0.261066664,10.65358667,1,0.395000098,0.279476218,21.73974073,4
