"Value (CH 1, SKT100C)_Now",ch1(O)_Now,ch2(O)_Now,ch3(O)_Now,ch4(O)_Now,ch5(O)_Now,ch6(O)_Now,ch7(O)_Now,ch8(O)_Now,ch9(O)_Now,ch10(O)_Now,ch11(O)_Now,ch12(O)_Now,ch13(O)_Now,ch14(O)_Now,ch15(O)_Now,ch16(O)_Now,workload_Future,"   _Vind,_kias _Now","   Vtrue,_ktgs _Now","   _wind,speed _Now","   _wind,__dir _Now","   _elev__up,stick _Now","   _elev__down,stick_Now","   ailrn,stick _Now","   ruddr,_surf _Now","   nwhel,steer _Now","   _trim,_elev _Now","   _flap,postn _Now","   pitch,__deg__up_Now","   pitch,__deg__up.1_Now","   _roll,__deg _Now","   hding,_true _Now","   alpha,__deg _Now","   _beta,__deg _Now","   __alt,ftmsl _Now","   ___on,runwy _Now","   _dist,___ft _Now","   thro1,_part _Now","P-P (CH 3, RSP100C)_Now","BPM (CH 3, RSP100C)_Now","P-P (CH 9, PPG100C).1_Now","Value (CH 9, PPG100C).1_Now",HR(EDA100C)_Now,"Value (CH13, Alpha of CH 7).1_Now","Value (CH14, Beta of CH 7)_Now","Value (CH15, Theta of CH 7).1_Now","Value (CH18, Alpha of CH 8).1_Now","Value (CH19, Beta of CH 8)_Now","Value (CH20, Theta of CH 8).1_Now",h_Now,s_Now,v_Now
1.292426421,1.595847216,1.024104198,-0.005902082,-0.185571954,-0.586799346,0.097245176,0.85199366,-0.039027844,1.132312126,-0.189155944,-0.479608874,-1.111056443,-0.333353818,-0.368916659,-1.011044838,-0.593077807,3,-4.646176956,-4.47952688,-3.474313679,-1.010712349,-0.655161591,0.351206546,-0.620768577,-5.141152165,-5.066790144,2.554923433,-0.873344459,0.215514261,0.735794482,-0.77102994,0.728716216,1.943552337,-15.5372328,-1.315913878,1,-2.365599472,-1.128929959,0.595626412,0.067729729,2.429992669,-1.649446355,-1.12188988,-0.30948034,-0.141948567,0.182140377,1.689391047,-1.219780965,0.364675853,2.114068867,3.410259174,-0.133288094
1.27572305,1.680388812,1.11907044,0.010641635,-0.163917839,-0.576057345,0.069077986,0.814017184,0.003698563,1.082540815,-0.210147431,-0.490925764,-1.118782419,-0.332654736,-0.385462942,-0.940924737,-0.581226097,3,-4.559043565,-4.395751811,-3.475450554,-1.004626328,-0.655161591,0.351206546,-0.620768577,-6.500186195,-6.407890901,2.554923433,-0.873344459,0.207169524,0.735794482,-0.772067879,0.725611412,1.946578316,-14.24674683,-1.3157418,1,-2.365170358,-1.028590814,0.595626412,0.067729729,0.509352159,-0.466584902,-0.583078869,-0.305849233,-0.042234264,0.233136789,1.098992292,-1.475553614,0.219859238,2.085367388,3.365020037,-0.138367368
1.258091714,1.737998569,1.194338231,0.018914701,-0.154632393,-0.575432878,0.026154174,0.748755355,0.048782545,1.012024665,-0.248847033,-0.515727282,-1.12122307,-0.341343138,-0.409171299,-0.870540406,-0.568949286,3,-4.462885099,-4.304386433,-3.473067001,-0.99567517,-0.655161591,0.351206546,-0.620768577,-5.168125222,-5.096233812,2.554923433,-0.873344459,0.146496155,0.735794482,-0.806695654,0.721044948,1.871533744,-13.15148321,-1.315635791,1,-2.364674585,-0.78038878,0.595626412,0.067729729,1.705497892,-0.286976332,-0.924595714,-1.126557712,-0.337024484,-0.155841815,1.402515865,-0.674583012,-0.210136078,2.049927355,3.272177951,-0.16128072
1.229324799,1.771185854,1.249402545,0.01980522,-0.156365148,-0.583066698,-0.026901134,0.662511533,0.092427048,0.929235744,-0.301534566,-0.553298952,-1.119980428,-0.357918593,-0.438091165,-0.802604181,-0.557427999,3,-4.354816021,-4.197387938,-3.474742645,-0.999970413,-0.655161591,0.351206546,-0.620768577,-5.111725164,-4.999847572,2.554923433,-0.873344459,0.255136763,0.735794482,-0.782516645,0.723236251,1.997014619,-11.46358666,-1.315456001,1,-2.364097095,-0.521499386,1.051170134,-0.33091973,2.38623124,0.069986305,0.035502344,-0.662847103,-0.191895156,0.007368632,1.431012286,-0.776475775,-0.670742005,2.0183322,3.14476952,-0.1804839
1.196846024,1.776192415,1.278630172,0.012735718,-0.17027423,-0.599320577,-0.088374178,0.555873348,0.131058807,0.837802899,-0.368094904,-0.605972435,-1.115517205,-0.382843342,-0.471708136,-0.739657376,-0.547670342,3,-4.230126539,-4.076181986,-3.474168237,-1.006590469,-0.655161591,0.351206546,-0.620768577,-7.47687422,-7.333433299,2.554923433,-0.873344459,0.252392802,0.735794482,-0.78440746,0.726613419,1.941182141,-10.11226639,-1.315171618,1,-2.363432723,-0.339228906,1.051170134,-0.33091973,0.664948353,0.803450588,-0.009493014,-0.13213082,0.0496293,0.838649132,1.445902583,-0.876511411,-1.441045578,1.855923453,2.816985237,-0.222917588
1.163439283,1.756515284,1.28241698,-0.0003715,-0.193941522,-0.622178673,-0.153734965,0.43550134,0.162018643,0.743768919,-0.444077592,-0.671887246,-1.109210696,-0.414149689,-0.507980351,-0.68296218,-0.540150718,3,-4.08829154,-3.939567316,-3.473236344,-0.97854369,-0.655161591,0.351206546,-0.620768577,-8.326452811,-8.277879991,2.554923433,-0.873344459,0.223488695,0.735794482,-0.781820613,0.712305247,2.005343769,-10.20279877,-1.314904243,1,-2.362662529,-0.053306069,1.051170134,-0.33091973,1.788158373,0.980053155,-0.583078869,-0.386830749,0.254921113,1.336442823,0.72840123,-0.66336546,-1.713266803,1.562456669,2.334514877,-0.313377885
1.140240157,1.71470526,1.260748089,-0.017809882,-0.225236132,-0.650120006,-0.219363257,0.306667821,0.183348898,0.651332361,-0.525636002,-0.749207684,-1.102023219,-0.450214184,-0.545226941,-0.633357635,-0.535068024,3,-3.935878781,-3.789573314,-3.470047441,-0.93461944,-0.655161591,0.351206546,-0.620768577,-7.054734565,-7.048595328,2.554923433,-0.873344459,0.108671583,0.735794482,-0.791880274,0.689896933,1.797061129,-10.20181862,-1.314703068,1,-2.361794698,0.168076057,1.051170134,-0.33091973,0.18600382,0.866576611,-0.978373437,-0.244420835,0.373815065,1.886889761,0.535240136,0.114521913,-1.613185844,1.403594347,2.009559388,-0.317229171
1.117968997,1.655537022,1.216337644,-0.037356877,-0.261040679,-0.681215209,-0.281768096,0.17529698,0.194461905,0.563807088,-0.608148692,-0.83438277,-1.094827215,-0.488917536,-0.581696661,-0.590803736,-0.53218255,3,-3.769660693,-3.626699852,-3.470910328,-0.922013443,-0.655161591,0.345520839,-0.620768577,-3.628604147,-3.531796081,2.554923433,-0.873344459,0.171740169,0.735794482,-0.792923249,0.683465846,1.890396669,-8.496877038,-1.31434128,1,-2.36080868,0.57319309,0.671687561,0.371213707,0.001233343,-0.235122812,-0.467561115,0.198430503,0.065450027,1.939311539,0.75125646,0.304472459,-1.872284609,1.412302007,2.053964723,-0.310209489
1.091058012,1.582592785,1.151160068,-0.057198932,-0.298608518,-0.714040359,-0.338067032,0.046082598,0.194923484,0.483479633,-0.687597759,-0.923978727,-1.088206333,-0.528569559,-0.615961295,-0.555463816,-0.531208513,3,-3.577834488,-3.445069006,-3.468125233,-0.964534382,-0.655161591,0.346347038,-0.620768577,-1.776863868,-1.568053291,2.554923433,-0.873344459,0.131838025,0.735794482,-0.756180611,0.705158205,1.887935871,-5.536717903,-1.31400495,1,-2.35967652,0.754187433,0.671687561,0.371213707,-0.587114762,-1.21808519,0.274730379,-0.053813857,0.110050165,1.303013737,0.632592716,0.139175599,-1.870304818,1.36693458,1.970637632,-0.328394251
1.066002956,1.501089643,1.070562227,-0.075866393,-0.335097436,-0.747238214,-0.386943327,-0.077614085,0.186261078,0.410584196,-0.761062382,-1.013721268,-1.082469433,-0.567664104,-0.64729244,-0.526536568,-0.531531195,3,-3.362807744,-3.261014436,-3.468733746,-0.978145283,-0.655161591,0.34812481,-0.620768577,-6.440751009,-6.407890901,2.554923433,-0.873344459,0.227477457,0.735794482,-0.767606667,0.712101888,1.947740359,-5.836329547,-1.313614789,1,-2.358394729,0.98649984,0.671687561,0.371213707,2.522377911,-1.584065832,0.58182404,-0.511411668,0.170242464,1.506719185,0.375880323,-0.15297931,-1.816812396,1.316260682,1.85215446,-0.334384667
