"Value (CH 1, SKT100C)_Now",ch1(O)_Now,ch2(O)_Now,ch3(O)_Now,ch4(O)_Now,ch5(O)_Now,ch6(O)_Now,ch7(O)_Now,ch8(O)_Now,ch9(O)_Now,ch10(O)_Now,ch11(O)_Now,ch12(O)_Now,ch13(O)_Now,ch14(O)_Now,ch15(O)_Now,ch16(O)_Now,workload_Future,"   _Vind,_kias _Now","   Vtrue,_ktgs _Now","   _wind,speed _Now","   _wind,__dir _Now","   _elev__up,stick _Now","   _elev__down,stick_Now","   ailrn,stick _Now","   ruddr,_surf _Now","   nwhel,steer _Now","   _trim,_elev _Now","   _flap,postn _Now","   pitch,__deg__up_Now","   pitch,__deg__up.1_Now","   _roll,__deg _Now","   hding,_true _Now","   alpha,__deg _Now","   _beta,__deg _Now","   __alt,ftmsl _Now","   ___on,runwy _Now","   _dist,___ft _Now","   thro1,_part _Now","P-P (CH 3, RSP100C)_Now","BPM (CH 3, RSP100C)_Now","P-P (CH 9, PPG100C).1_Now","Value (CH 9, PPG100C).1_Now",HR(EDA100C)_Now,"Value (CH13, Alpha of CH 7).1_Now","Value (CH14, Beta of CH 7)_Now","Value (CH15, Theta of CH 7).1_Now","Value (CH18, Alpha of CH 8).1_Now","Value (CH19, Beta of CH 8)_Now","Value (CH20, Theta of CH 8).1_Now",h_Now,s_Now,v_Now
2.165953313,0.015193777,-0.382997912,0.204091159,-0.210081591,-0.273779531,-0.221330146,-0.738574917,-1.124694848,-0.508968611,-0.156061218,-0.76379859,-0.046249385,-0.926980668,-1.105033108,-0.706367418,-0.40029251,2,-4.771869123,-3.479547554,-2.818221085,1.717202446,-0.424805977,0.205284161,-0.539426038,15.87560065,17.1892006,2.470776523,-0.428929596,-0.176546909,0.774362738,-0.424203971,-0.681487998,1.357782456,-12.27493091,-2.121227317,1,-1.638645046,1.522337101,-1.332615392,0.753686067,-0.312542744,-0.261734097,0.707480629,1.162685113,-1.033063985,1.63712978,1.456125518,-1.504003229,2.049908633,-3.539861413,-1.434683864,-0.936079406
2.115594034,-0.057548953,-0.451247789,0.100388086,-0.253566821,-0.352291128,-0.307540701,-0.824758527,-1.240913935,-0.510885714,-0.161475389,-0.817792646,-0.047650679,-0.955486949,-1.145348087,-0.784790021,-0.426062251,2,-4.383103261,-3.233313988,-2.817411725,1.59211437,-0.424805977,0.205284161,-0.539426038,2.33933333,2.9750635,2.470776523,-0.428929596,-0.181680938,0.774362738,-0.475703726,-0.620843364,1.343130789,-9.83771616,-2.121240517,1,-1.637761314,1.522337101,-1.332615392,0.753686067,-0.153886369,0.194463453,0.522477301,1.566379417,-0.2584024,1.325165819,1.252468983,-1.256696875,1.426139608,-3.537462995,-1.449663996,-1.077178199
2.091739638,-0.158846988,-0.538774441,-0.017252575,-0.297024544,-0.444080122,-0.389617236,-0.912436351,-1.368096827,-0.512794522,-0.166747488,-0.873650658,-0.048964699,-0.982169934,-1.193077141,-0.866796642,-0.479383279,2,-4.009030992,-2.997534066,-2.817490506,1.494699494,-0.424805977,0.205284161,-0.539426038,2.238827192,3.017515107,2.470776523,-0.428929596,-0.156882238,0.774362738,-0.479203384,-0.573614919,1.311466429,-7.614771055,-2.121200976,1,-1.636691,1.522337101,-0.077476509,-0.15284027,-0.234218708,0.534077181,-0.080346782,1.515848618,0.016279451,1.098251875,0.950150188,-1.454962552,1.073032485,-3.56331893,-1.439893565,-1.231092064
2.036079384,-0.283448084,-0.642920116,-0.143983929,-0.342450988,-0.546377954,-0.464918908,-1.003076258,-1.500079505,-0.514628967,-0.172475926,-0.929678796,-0.050039065,-1.011453792,-1.250960842,-0.951404583,-0.566461821,2,-3.650105321,-2.767896045,-2.817512597,1.408156962,-0.424805977,0.205284161,-0.539426038,-0.506101547,-0.110654603,2.470776523,-0.428929596,-0.170461698,0.774362738,-0.481250118,-0.531656907,1.233379743,-6.664959479,-2.121231477,1,-1.635438953,1.522337101,-0.077476509,-0.15284027,-0.537473295,0.416226147,0.330800145,1.366391938,-0.09817825,1.327334609,1.526210033,-1.733956508,1.479247699,-3.555901599,-1.400620385,-1.345363792
1.964516196,-0.424491498,-0.759389759,-0.273872789,-0.391924496,-0.654554117,-0.530388235,-1.096498325,-1.62844604,-0.516297369,-0.179215531,-0.982697177,-0.050672934,-1.047886527,-1.321326827,-1.03620461,-0.693290712,2,-3.302928844,-2.548424278,-2.816671985,1.355095157,-0.424805977,0.205284161,-0.539426038,-6.623804056,-6.63581843,2.470776523,-0.428929596,-0.153551863,0.774362738,-0.466205812,-0.505932581,1.308431166,-5.988320038,-2.121181772,1,-1.634019312,1.522337101,-0.077476509,-0.15284027,-0.732279223,0.072810774,-0.689393771,0.781626515,-0.123528594,1.393688405,0.937695368,-0.948261347,1.720192311,-3.5998229,-1.39359283,-1.43470125
1.930059848,-0.572471896,-0.881277101,-0.401128153,-0.446213916,-0.762354288,-0.585372519,-1.190220676,-1.745733425,-0.517741032,-0.18707689,-1.029457049,-0.050769849,-1.093172423,-1.402928486,-1.117761215,-0.855621079,2,-2.975085992,-2.340655759,-2.817452912,1.444588008,-0.424805977,0.205284161,0.20932887,0.329818342,0.343371121,2.470776523,-0.428929596,-0.164933249,0.774362738,-0.494875676,-0.549319929,1.186601249,-7.496302702,-2.12119856,1,-1.632442471,1.522337101,-0.077476509,-0.15284027,-0.547514838,-0.06151406,-0.576824622,0.482161065,0.878149544,0.885647756,0.642991727,-1.182906966,0.844446766,-3.64794755,-1.531745898,-1.420361177
1.924758871,-0.718177177,-1.001576976,-0.519879547,-0.506068674,-0.862790927,-0.628611275,-1.280153455,-1.843371216,-0.518878295,-0.196026467,-1.065369655,-0.050195318,-1.148463946,-1.49435267,-1.191076734,-1.049073607,2,-2.66602379,-2.143007277,-2.816670729,1.383465609,-0.424805977,0.205284161,0.230759202,-15.69298161,-16.2098205,2.470776523,-0.428929596,-0.184100384,0.774362738,-0.484064744,-0.519686293,1.118692695,-4.298081796,-2.121137601,1,-1.630713363,1.522337101,-0.557476075,0.489689077,-1.071683363,-0.591210103,-0.278617457,0.83164881,1.456938493,0.52442229,0.226640893,-0.052668147,0.597132627,-3.60390037,-1.603114141,-1.339899721
1.916807406,-0.852826291,-1.113572086,-0.625843379,-0.570877259,-0.950183322,-0.660864145,-1.362110975,-1.91657309,-0.519679904,-0.205667577,-1.087369861,-0.04892951,-1.212194036,-1.591804674,-1.251804432,-1.261605276,2,-2.367078213,-1.953745583,-2.812195137,1.462309006,-0.424805977,0.205284161,0.230759202,-0.366298921,-0.054726785,2.470776523,-0.428929596,-0.198048514,0.774362738,-0.493926405,-0.557911388,1.196669919,-5.780038731,-2.121106527,1,-1.628825724,1.522337101,-0.557476075,0.489689077,-0.686088127,-1.189335777,-0.346907442,0.774623685,1.076295257,0.430934219,0.129303614,0.251933397,0.293059393,-3.315765871,-1.41028966,-1.012155542
1.855846174,-0.965397689,-1.209160938,-0.71286421,-0.639873746,-1.017470473,-0.681711706,-1.430544115,-1.958532027,-0.520084948,-0.215477446,-1.090700881,-0.046878047,-1.282493361,-1.690994188,-1.293394804,-1.47910594,2,-2.088373228,-1.774811101,-2.811944414,1.416264482,5.366412367,0.205284161,0.230759202,-8.086783307,-8.345672268,2.470776523,-0.428929596,0.276078199,0.774362738,-0.459516556,-0.535588393,2.477991139,-3.490369298,-2.12106839,1,-1.626804656,1.522337101,-1.456481585,0.623020951,-0.246268561,-1.421236193,-0.670740695,0.83577496,1.032122734,0.988801235,-0.303016726,0.095040426,0.39667899,-2.994303975,-1.141066761,-0.577658873
1.845244219,-1.050631043,-1.284915606,-0.779234919,-0.711089925,-1.063301054,-0.692897496,-1.483743595,-1.970604336,-0.520127782,-0.224906419,-1.075320379,-0.044118553,-1.355892208,-1.787491433,-1.314002567,-1.686782172,2,-1.836995983,-1.633436282,-2.617065295,1.385884377,3.832713497,0.205284161,0.230759202,-8.369791923,-8.345672268,2.470776523,-0.428929596,1.292879034,0.774362738,-0.366107311,-0.520859737,3.824258338,-1.765169607,-2.118786095,1,-1.624657036,1.522337101,-1.456481585,0.623020951,0.04091956,-1.388288594,0.257398104,0.632286065,0.452100225,1.223044432,-0.515711025,-0.016245287,0.577356964,-2.933441902,-0.794597596,-0.340140087
