"Value (CH 1, SKT100C)_Now",ch1(O)_Now,ch2(O)_Now,ch3(O)_Now,ch4(O)_Now,ch5(O)_Now,ch6(O)_Now,ch7(O)_Now,ch8(O)_Now,ch9(O)_Now,ch10(O)_Now,ch11(O)_Now,ch12(O)_Now,ch13(O)_Now,ch14(O)_Now,ch15(O)_Now,ch16(O)_Now,workload_Future,"   _Vind,_kias _Now","   Vtrue,_ktgs _Now","   _wind,speed _Now","   _wind,__dir _Now","   _elev__up,stick _Now","   _elev__down,stick_Now","   ailrn,stick _Now","   ruddr,_surf _Now","   nwhel,steer _Now","   _trim,_elev _Now","   _flap,postn _Now","   pitch,__deg__up_Now","   pitch,__deg__up.1_Now","   _roll,__deg _Now","   hding,_true _Now","   alpha,__deg _Now","   _beta,__deg _Now","   __alt,ftmsl _Now","   ___on,runwy _Now","   _dist,___ft _Now","   thro1,_part _Now","P-P (CH 3, RSP100C)_Now","BPM (CH 3, RSP100C)_Now","P-P (CH 9, PPG100C).1_Now","Value (CH 9, PPG100C).1_Now",HR(EDA100C)_Now,"Value (CH13, Alpha of CH 7).1_Now","Value (CH14, Beta of CH 7)_Now","Value (CH15, Theta of CH 7).1_Now","Value (CH18, Alpha of CH 8).1_Now","Value (CH19, Beta of CH 8)_Now","Value (CH20, Theta of CH 8).1_Now",h_Now,s_Now,v_Now
-1.070629417,-0.658149068,-0.348847899,-0.216815915,0.028008297,0.500362231,0.301206584,0.856374411,-0.048226622,-0.101741045,0.470255631,0.180321456,0.210126077,0.105637967,-0.001798936,-0.519946108,-0.571601252,2,-2.087597201,-1.874822007,-3.044619384,-1.885052994,-0.370162259,0.32933621,0.381501059,0.268526314,3.312220874,2.356769668,-0.418815348,-0.160552134,0.637777803,-0.445899433,0.981635498,0.754581444,-4.578909349,-2.641187294,1,-1.678203255,1.709661342,-0.618913278,-0.517586375,0.906917697,-1.153608904,-0.093033624,6.954093058,2.285188079,10.7451908,5.384498297,-0.79121944,10.67595126,-1.214161091,-1.132003299,-1.686190909
-1.060204941,-0.701319858,-0.382896932,-0.24119297,0.014283723,0.496055933,0.353532289,0.809706278,-0.053729751,-0.092471073,0.446132683,0.209928227,0.26124677,0.12097678,0.005292953,-0.487189563,-0.508490986,2,-1.773184936,-1.643613991,-3.042913538,-1.90640001,0.458918582,0.32933621,0.404347099,-0.329279201,-0.116639931,2.356769668,-0.418815348,-0.206216675,0.637777803,-0.401296477,0.985490889,0.64956182,-2.027394021,-2.641184032,1,-1.676312277,1.709661342,-0.618913278,-0.517586375,0.728026025,-1.392393943,0.215160223,6.814274904,1.929208645,10.66586708,5.471629153,-0.670027998,10.5919643,-1.402325634,-1.4339927,-1.819633356
-1.051865361,-0.732041475,-0.410321917,-0.264677556,-0.006644243,0.479353067,0.397810923,0.749143194,-0.066242918,-0.087859583,0.408305636,0.220559769,0.305800324,0.111996813,-0.01336643,-0.466332433,-0.449724582,2,-1.475766186,-1.450460058,-2.931752931,-1.925637802,2.387970999,0.32933621,0.404347099,-0.914719494,-0.116639931,2.356769668,-0.418815348,1.230351617,0.637777803,-0.34405968,0.988965355,3.467085597,0.082780492,-2.639965656,1,-1.674312785,1.709661342,-0.618913278,-0.517586375,2.153388663,-1.425846921,2.278486911,4.656585557,1.776828108,8.843702722,3.298763742,0.169360782,9.44247952,-1.887250506,-2.232440986,-2.062938019
-1.04630564,-0.747535914,-0.428169165,-0.282771511,-0.031400058,0.452798375,0.436573959,0.677208635,-0.084090629,-0.087146798,0.359072023,0.21361543,0.345224441,0.080672214,-0.055976417,-0.458431647,-0.400755796,2,-1.22605115,-1.340003167,-2.395492528,-1.929718451,2.894732565,0.32933621,0.404347099,0.090672224,-0.116639931,2.356769668,-0.418815348,1.832409694,0.637777803,-0.150452476,0.989702267,3.051802806,-0.344090274,-2.632543844,1,-1.672238492,1.709661342,0.612608118,2.404697917,1.512841085,-0.234228831,2.080215879,3.836559661,2.666040874,9.083271739,3.162860877,0.31810366,9.346553916,-1.91101137,-2.224670336,-2.107024438
-1.037966059,-0.74754434,-0.435761564,-0.292687088,-0.056807762,0.420127183,0.472268596,0.597673112,-0.105011256,-0.089323496,0.30214429,0.193124174,0.381463493,0.032460796,-0.116434182,-0.46244943,-0.364639421,2,-0.996847002,-1.30442365,-1.973061856,-1.923237544,-0.34824719,0.32933621,-0.405447359,0.347473863,-0.116639931,2.356769668,-0.418815348,2.159389201,0.637777803,0.01522676,0.988531741,1.849112355,-0.34569015,-2.618345926,1,-1.670130263,1.709661342,0.612608118,2.404697917,1.140631001,1.497251086,1.767181067,1.456027461,1.17943386,4.632541362,1.987724263,-0.490696634,5.683238732,-1.928529215,-2.28840025,-2.090673444
-1.033796269,-0.731900943,-0.433129975,-0.293073821,-0.081147799,0.383727946,0.505676524,0.512910418,-0.127669286,-0.094074465,0.239950334,0.161737903,0.415451284,-0.028753858,-0.189951996,-0.477767265,-0.343301651,2,-0.863511436,-1.280437476,-1.973061856,-1.892532322,-0.370162259,0.2062022,1.929108932,0.597104366,-0.116639931,2.356769668,-0.418815348,2.429932889,0.637777803,-0.060477017,0.982986383,1.832801546,-1.386089188,-2.600657023,1,-1.668006877,1.709661342,0.359344957,-0.357511773,-0.711763352,1.941368188,0.987450275,0.034660792,1.270872694,1.758689617,0.935123262,0.041223356,2.775424444,-1.888978354,-2.281993701,-2.080622881
-1.030321444,-0.7009094,-0.421210483,-0.283721888,-0.103402885,0.345625934,0.536126228,0.425074847,-0.151227124,-0.101724271,0.174801991,0.121872146,0.447292141,-0.098819743,-0.270920069,-0.503760047,-0.33818826,2,-0.81113452,-1.266072171,-1.961958663,-1.885257329,-0.370162259,-3.305046991,-0.418802826,-0.057655224,-0.116639931,2.356769668,-0.418815348,2.34405992,0.637777803,-0.2648559,0.979746887,1.143748313,-2.33880542,-2.580743717,1,-1.665864758,1.709661342,0.359344957,-0.357511773,-0.985871559,0.363310542,1.430769707,0.19284226,1.13648034,1.352306426,1.243618779,-0.552687364,2.02859121,-2.005435265,-2.353741265,-2.10038085
-1.020591933,-0.65812016,-0.403197514,-0.267309621,-0.123799853,0.307157502,0.562348024,0.336095772,-0.175526565,-0.112639649,0.108822818,0.076473367,0.476578499,-0.172901195,-0.353245897,-0.538017679,-0.346916659,2,-0.780158912,-1.229624616,-1.942991115,-1.918558211,-0.370162259,-3.184883879,-0.300046104,-0.247400817,-0.116639931,2.356769668,-0.418815348,2.14089172,0.637777803,-0.308174486,0.982471295,1.154026421,-0.852538432,-2.561700554,1,-1.663720311,1.709661342,0.359344957,-0.357511773,-1.759145213,-0.746405432,0.680115424,0.309244302,1.165348154,1.926329342,1.419904041,0.233792779,1.874421342,-1.942025417,-2.27188163,-2.115929811
-1.012252352,-0.606380773,-0.382160382,-0.246592016,-0.142867281,0.268845667,0.581914032,0.24730768,-0.201257465,-0.127993084,0.04365854,0.02724098,0.501949697,-0.247013567,-0.43141114,-0.578978966,-0.367798231,2,-0.744790214,-1.183391183,-1.925431924,-1.932024455,-0.370162259,-3.919141565,0.352654403,0.174116131,-0.116639931,2.356769668,-0.418815348,1.88561083,0.637777803,-0.382142705,0.98185767,0.950499805,-1.05570446,-2.543989737,1,-1.66155597,1.709661342,0.359344957,-0.357511773,-0.954132711,-1.571194334,-0.186913284,-0.105243982,0.167089422,1.129479189,1.836238578,0.296103199,1.25385487,-2.099321815,-2.427091125,-2.145291838
-1.005302702,-0.549949072,-0.361659784,-0.225125343,-0.161447013,0.230587942,0.593195918,0.159656437,-0.229475985,-0.148577223,-0.019453358,-0.024133462,0.522259195,-0.317646315,-0.501203429,-0.624253676,-0.397218313,2,-0.700590219,-1.140828894,-1.909036835,-1.938769532,-0.370162259,-1.398003647,0.138031686,0.253817568,-0.116639931,2.356769668,-0.418815348,2.059548574,0.637777803,-0.256503776,0.980232251,1.439089678,-0.907068242,-2.527280769,1,-1.6593675,1.709661342,-0.871507316,1.556507274,0.554905065,-1.83074329,0.294118189,0.312997809,-0.74486808,1.190756235,1.905571047,0.200545055,1.314554538,-2.102660122,-2.41228511,-2.140160742
