"Value (CH 1, SKT100C)_Now",ch1(O)_Now,ch2(O)_Now,ch3(O)_Now,ch4(O)_Now,ch5(O)_Now,ch6(O)_Now,ch7(O)_Now,ch8(O)_Now,ch9(O)_Now,ch10(O)_Now,ch11(O)_Now,ch12(O)_Now,ch13(O)_Now,ch14(O)_Now,ch15(O)_Now,ch16(O)_Now,workload_Future,"   _Vind,_kias _Now","   Vtrue,_ktgs _Now","   _wind,speed _Now","   _wind,__dir _Now","   _elev__up,stick _Now","   _elev__down,stick_Now","   ailrn,stick _Now","   ruddr,_surf _Now","   nwhel,steer _Now","   _trim,_elev _Now","   _flap,postn _Now","   pitch,__deg__up_Now","   pitch,__deg__up.1_Now","   _roll,__deg _Now","   hding,_true _Now","   alpha,__deg _Now","   _beta,__deg _Now","   __alt,ftmsl _Now","   ___on,runwy _Now","   _dist,___ft _Now","   thro1,_part _Now","P-P (CH 3, RSP100C)_Now","BPM (CH 3, RSP100C)_Now","P-P (CH 9, PPG100C).1_Now","Value (CH 9, PPG100C).1_Now",HR(EDA100C)_Now,"Value (CH13, Alpha of CH 7).1_Now","Value (CH14, Beta of CH 7)_Now","Value (CH15, Theta of CH 7).1_Now","Value (CH18, Alpha of CH 8).1_Now","Value (CH19, Beta of CH 8)_Now","Value (CH20, Theta of CH 8).1_Now",h_Now,s_Now,v_Now
-1.362140959,0.307792738,1.258510712,0.500828832,0.802114125,0.910661111,1.16890514,1.415152315,1.431799322,0.63519618,0.215348494,1.573552212,-0.340569624,-3.533889335,2.134646375,-1.035597118,-1.142780198,4,-3.853500471,-2.92598576,-2.822714749,-0.948488606,-0.17641873,0.280399707,-0.08044786,2.395919855,2.451430909,1.780001657,-0.547594689,-0.015109549,0.945496283,-0.684413802,0.017921937,0.94597075,-4.183183795,-1.494029646,1,-1.512136442,-0.608915199,0.646914089,-0.562265888,0.460865537,-0.455687633,-0.400699437,-0.94079842,1.195164058,0.256878026,1.22200988,-1.277853434,1.07621795,-3.427256279,-0.843034192,-2.726352728
-1.363311656,0.308231411,1.230768115,0.491533731,0.786760821,0.872557345,1.16204067,1.392862129,1.405765446,0.624193599,0.184134777,1.557836197,-0.357324344,-3.514983369,2.126192927,-1.025646818,-1.141669226,4,-3.815161975,-2.892200671,-2.821774467,-0.956836807,-0.17641873,0.280399707,-0.08044786,2.339869981,2.374704688,1.780001657,-0.547594689,-0.056705139,0.945496283,-0.68225349,0.022408078,0.867363337,-3.821168846,-1.494002044,1,-1.512063588,-0.473676079,0.646914089,-0.562265888,0.460865537,-0.455687633,-0.400699437,-1.328895336,1.088941681,-0.045699152,0.890459019,-1.102848518,0.76324264,-3.43792794,-0.828183245,-2.741595999
-1.366823748,0.307787923,1.202888965,0.483079228,0.771714975,0.834201978,1.155054005,1.371029675,1.380260354,0.61213554,0.153648093,1.541991725,-0.375025277,-3.496736442,2.117336442,-1.016509735,-1.139975532,4,-3.775571632,-2.857478312,-2.820985206,-0.962187728,-0.17641873,0.280399707,-0.08044786,1.55478092,1.57655097,1.780001657,-0.547594689,-0.049598456,0.945496283,-0.684982415,0.025283491,0.872101019,-3.50823425,-1.493973773,1,-1.511983497,-0.331795156,0.646914089,-0.562265888,0.460865537,-0.455687633,0.491772369,-1.643496714,1.110748536,-0.021691477,0.53966232,-1.170330802,0.963615678,-3.448599602,-0.813332295,-2.756839271
-1.369165144,0.306903354,1.174941539,0.475045023,0.756822857,0.795720813,1.148006242,1.349426088,1.355019654,0.599549742,0.123524927,1.526083027,-0.393199316,-3.478819036,2.108278439,-1.007779259,-1.137990477,4,-3.734795695,-2.821742358,-2.821777887,-0.964507304,-0.17641873,0.280399707,-0.08044786,1.444941638,1.448795382,1.780001657,-0.547594689,0.019313529,0.945496283,-0.672031451,0.02652985,1.022123479,-3.201752742,-1.493936842,1,-1.511895953,-0.20992041,0.646914089,-0.562265888,0.460865537,-0.455687633,0.491772369,-1.825835039,0.191316464,-0.232052955,0.823480662,-1.048679648,0.922152705,-3.459271262,-0.798481348,-2.772082542
-1.377360026,0.305625896,1.14711352,0.467424914,0.742165284,0.757325244,1.140945057,1.328113251,1.330065045,0.586489941,0.093844212,1.510202569,-0.411775761,-3.461272441,2.099081771,-0.999481434,-1.135852309,4,-3.69604408,-2.787317703,-2.823335329,-0.963914248,-0.17641873,0.280399707,-0.08044786,0.779174226,0.765143996,1.780001657,-0.547594689,0.056868262,0.945496283,-0.654768978,0.026211098,1.132993656,-3.064294998,-1.493894097,1,-1.511807982,-0.084531108,0.646914089,-0.562265888,1.160785493,0.038526256,0.491772369,-1.434919018,0.447257766,-0.353581564,0.78440255,-1.159963212,1.138651036,-3.465959407,-0.75175021,-2.799465557
-1.378530724,0.303562662,1.119524316,0.460632994,0.7279768,0.719100871,1.133857031,1.307381914,1.305682618,0.572482132,0.0650484,1.494378592,-0.431157017,-3.44446747,2.089607773,-0.992048911,-1.133407913,4,-3.653173574,-2.748812994,-2.822198399,-0.959190964,-0.17641873,0.280399707,-0.08044786,0.809846799,0.765143996,1.780001657,-0.547594689,-0.005937567,0.945496283,-0.64622613,0.023672919,0.956565591,-3.132837774,-1.49384492,1,-1.511705233,0.051655311,1.052743495,0.328853824,1.160785493,0.038526256,0.672423898,-1.489710872,0.020171463,-0.362821017,0.794816271,-0.544242778,0.828683853,-3.472647553,-0.705019069,-2.826848571
-1.382042815,0.301039067,1.092240667,0.454322758,0.714144436,0.681158139,1.126793561,1.287046228,1.281644932,0.55792203,0.036865314,1.47866504,-0.450996712,-3.428171158,2.080010862,-0.985194109,-1.130922689,4,-3.610951163,-2.710735055,-2.820096225,-0.951400721,-0.17641873,0.280399707,-0.08044786,0.813723375,0.748170463,1.780001657,-0.547594689,-0.06327814,0.945496283,-0.629889912,0.019486686,0.841256694,-3.233438555,-1.493801461,1,-1.511599258,0.086287686,1.052743495,0.328853824,1.160785493,0.038526256,0.672423898,-1.527100167,-0.542588919,-0.833600943,0.623487448,-0.502043112,0.841005601,-3.479335699,-0.658287928,-2.854231584
-1.384384211,0.297594752,1.06556813,0.448975888,0.701024315,0.643778692,1.119779203,1.267501842,1.258296728,0.54225734,0.009907674,1.463172337,-0.471753289,-3.412892164,2.070168129,-0.979494751,-1.128355812,4,-3.566632708,-2.670808415,-2.820983828,-0.941502007,-0.17641873,0.280399707,-0.08044786,0.841656225,0.765143996,1.780001657,-0.547594689,-0.032163408,0.945496283,-0.636303302,0.014167512,0.941878439,-3.44897248,-1.493758992,1,-1.511483634,0.231133931,1.052743495,0.328853824,1.160785493,0.038526256,0.672423898,-1.6358526,-0.115531907,-0.896131176,0.651618713,-0.282979514,0.570577927,-3.48210848,-0.574734121,-2.897357975
-1.389067,0.294150438,1.038895593,0.443629017,0.687904193,0.606399246,1.112764844,1.247957456,1.234948525,0.526592651,-0.017049966,1.447679635,-0.492509864,-3.39761317,2.060325398,-0.973795392,-1.125788935,4,-3.521148524,-2.630131352,-2.821349372,-0.93068145,-0.17641873,0.280399707,-0.08044786,0.847671437,0.765143996,1.780001657,-0.547594689,-0.009854316,0.945496283,-0.64879116,0.008352754,0.998590346,-3.598966056,-1.493713375,1,-1.511360324,0.31799736,1.052743495,0.328853824,1.160785493,0.038526256,0.672423898,-1.150062821,-0.259392711,-1.247751965,0.650037107,-0.137747456,0.550085065,-3.482923584,-0.472768979,-2.948356054
-1.392579093,0.289457124,1.013295586,0.439476108,0.675848372,0.57004647,1.105882033,1.229500918,1.212456639,0.509452797,-0.042244695,1.432597742,-0.514502094,-3.383828571,2.050212003,-0.969786627,-1.123421298,4,-3.475125755,-2.589403315,-2.821571127,-0.919531074,-0.17641873,0.280399707,-0.08044786,0.850168342,0.765143996,1.780001657,-0.547594689,0.009645711,0.945496283,-0.653847216,0.002360996,0.984292302,-3.698581066,-1.493657675,1,-1.511230893,0.407071596,1.052743495,0.328853824,1.160785493,0.038526256,1.003084097,-0.600427522,0.029105097,-1.316660401,0.576625701,-0.12097341,0.859690694,-3.483738686,-0.370803836,-2.999354132
